EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,backward_eval_rewards,forward_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
788,3.6552581787109375,323600,72.26196,-12.78837,-1.04197,0.00167,2.89107,0.76247,593.40728,-485.21630,-0.08393,0.01772,-0.03262,-0.12663,0.02983,0.00004,0.02990,0.02975,0.04407,0.00007,0.04419,0.04390,-0.05408,0.53668,1.70752,-1.37345,15.54225,0.06882,15.78609,15.36338,0.67511,0.04009,0.77612,0.57405,0.64698,0.03607,0.75671,0.55152,3.76789,0.20162,4.36685,3.27486,10.96821,1.34148,17.89294,8.84815,10.86087,1.32810,15.67467,8.55876,-2.17246,0.02670,-2.09775,-2.25489,0.77653,0.01142,0.80769,0.74190,-0.04023,0.22337,0.76074,-0.43631,-4.02448,0.06924,-3.87266,-4.23757,5.99144,0.18536,6.58760,5.41202,5.97496,0.20579,6.61751,5.47556,5.98320,0.16239,6.51311,5.58566,4.61887,0.08006,4.82496,4.42420,16.56780,1.01779,26.29531,15.47452,-6.62301,1.45577,-4.23534,-13.00417,-0.07518,0.00812,-0.05089,-0.09655,0.51169,0.01090,0.53892,0.47355,2.94971,0.25821,4.64835,2.57618,-2.97517,0.31387,-2.40780,-4.71809
789,3.4250693321228027,324000,37.73510,201.30111,0.97766,0.02269,2.93494,0.46738,623.27495,-790.20760,-0.08197,0.02004,-0.02850,-0.13457,0.02975,0.00002,0.02982,0.02972,0.04391,0.00007,0.04405,0.04382,-0.02891,0.56778,1.23728,-1.72163,15.53375,0.07574,15.72700,15.33801,0.67480,0.04062,0.81210,0.56048,0.65155,0.03623,0.74509,0.55768,3.80331,0.18895,4.30452,3.32319,11.32094,1.35504,15.18321,8.31626,11.08931,1.62346,17.66197,8.16792,-2.17391,0.02751,-2.10185,-2.24464,0.77849,0.01218,0.81383,0.75134,-0.00168,0.24971,1.31878,-0.46802,-4.05692,0.08447,-3.82618,-4.32682,5.99140,0.19510,6.51443,5.58196,5.99115,0.20578,6.49432,5.32279,5.99128,0.17127,6.37926,5.47238,4.62326,0.07715,4.86992,4.41972,16.58292,0.60156,19.02439,15.31736,-6.39152,1.25211,-3.88419,-10.60566,-0.07407,0.00796,-0.05359,-0.09154,0.51199,0.01141,0.55350,0.48533,2.95666,0.28098,4.95039,2.34742,-2.98008,0.30017,-2.40365,-4.03573
790,4.9863386154174805,324400,91.66515,-69.76883,-1.07627,0.00151,2.85850,2.12627,601.87516,-385.56577,-0.08102,0.01885,-0.02863,-0.13138,0.02959,0.00010,0.02974,0.02938,0.04344,0.00015,0.04381,0.04327,-0.13286,0.52525,1.09916,-1.47847,15.52425,0.06818,15.76354,15.28162,0.68052,0.04236,0.85575,0.58051,0.65610,0.04178,0.77200,0.54663,3.78815,0.18144,4.37497,3.31686,11.32872,1.48766,17.30763,8.80379,10.77805,1.12975,14.62314,8.76118,-2.17022,0.02616,-2.10541,-2.24305,0.77474,0.01107,0.81419,0.74405,-0.02717,0.28249,1.43312,-0.44384,-4.00481,0.08302,-3.85579,-4.26113,5.96038,0.17363,6.45800,5.46304,5.95970,0.20728,6.53908,5.36372,5.96004,0.15889,6.33553,5.54726,4.61277,0.07823,4.81690,4.40025,16.47179,0.82003,21.64012,15.29082,-6.67213,1.45678,-4.40144,-12.97790,-0.07634,0.00885,-0.05148,-0.09890,0.50915,0.01233,0.53880,0.47379,2.92488,0.27421,4.27397,2.23310,-2.95094,0.32292,-2.38502,-4.80281
791,6.322589635848999,324800,14.80277,-41.87104,1.05909,0.00157,2.86409,3.45688,926.17896,-770.18202,-0.08162,0.01978,-0.01719,-0.12920,0.02957,0.00018,0.02981,0.02934,0.04345,0.00009,0.04361,0.04328,0.09598,0.53871,1.58297,-1.41617,15.51915,0.06616,15.71739,15.33813,0.67649,0.04226,0.80713,0.56911,0.65454,0.03734,0.74667,0.56403,3.77776,0.18432,4.39612,3.32496,11.30419,1.40132,16.65560,8.53194,10.67720,0.99802,13.70564,8.33191,-2.18063,0.02607,-2.11357,-2.25627,0.77718,0.01348,0.81018,0.73491,-0.01648,0.25257,1.30512,-0.41130,-4.04773,0.08755,-3.80481,-4.36836,6.04844,0.18718,6.57301,5.63238,6.00677,0.21406,6.66813,5.33164,6.02760,0.16264,6.47809,5.56118,4.62022,0.09039,4.82331,4.34887,16.52902,0.63559,19.06426,15.30425,-6.34195,1.20439,-3.93167,-11.55923,-0.07735,0.00834,-0.05538,-0.09720,0.50956,0.01146,0.54529,0.47649,2.94413,0.27082,4.48186,2.50176,-2.92284,0.30694,-2.46649,-4.72568
792,5.902888059616089,325200,10.88787,179.97096,-0.00187,0.00165,2.68362,3.21756,962.70411,-1167.39008,-0.08333,0.02125,-0.03641,-0.15003,0.02988,0.00006,0.03003,0.02978,0.04346,0.00010,0.04371,0.04333,0.09674,0.51479,1.64728,-1.28427,15.51396,0.08230,15.71686,15.27937,0.67241,0.04348,0.78296,0.55621,0.65446,0.04371,0.80475,0.53817,3.75548,0.20443,4.41048,3.25238,11.34889,1.36125,16.87053,8.46783,11.28926,2.06921,20.56200,8.04267,-2.18129,0.02491,-2.12072,-2.24137,0.78181,0.01364,0.81696,0.74483,-0.04866,0.22192,0.72954,-0.44423,-4.03659,0.08527,-3.82343,-4.31174,6.02620,0.19191,6.69135,5.41373,6.03235,0.19640,6.49036,5.49388,6.02928,0.15492,6.48442,5.61661,4.63959,0.09071,4.90068,4.42372,16.45214,0.60823,19.83677,15.09334,-6.48745,1.31659,-4.13775,-11.10441,-0.07812,0.00874,-0.05892,-0.10625,0.50790,0.01177,0.53731,0.48068,2.90352,0.23701,4.05469,2.53835,-2.89054,0.29212,-2.40238,-3.78284
793,5.03877067565918,325600,-21.36606,-87.86999,-1.13642,0.03437,2.71139,2.29294,269.55137,-483.89970,-0.07943,0.01989,-0.01979,-0.13189,0.03004,0.00006,0.03016,0.02993,0.04387,0.00012,0.04410,0.04372,0.05894,0.53178,1.47865,-1.29442,15.51940,0.07872,15.69508,15.28724,0.67307,0.04098,0.78506,0.57618,0.64858,0.04215,0.76795,0.56615,3.77081,0.19081,4.43312,3.25247,11.39265,1.38553,16.46980,8.52148,10.89550,1.39199,15.73946,8.31556,-2.18121,0.02676,-2.10154,-2.25313,0.77640,0.01033,0.80090,0.74624,0.01546,0.25833,1.00167,-0.43964,-4.00410,0.08503,-3.77972,-4.26881,6.00864,0.18072,6.45660,5.61093,6.02799,0.20176,6.56849,5.53013,6.01832,0.16098,6.44735,5.60960,4.61023,0.07138,4.78803,4.38178,16.44856,0.69478,22.31891,15.17634,-6.31649,1.21468,-4.36808,-12.04468,-0.07853,0.00873,-0.05595,-0.10838,0.50494,0.01160,0.54217,0.47365,2.87738,0.29295,4.13024,2.28912,-2.93735,0.34454,-2.38237,-4.25417
794,4.325611114501953,326000,8.40438,-40.60986,1.03977,0.00990,2.40741,1.90824,676.88515,-546.11340,-0.08296,0.01983,-0.02531,-0.14390,0.03009,0.00013,0.03025,0.02988,0.04395,0.00017,0.04420,0.04372,-0.08742,0.62905,1.88340,-2.38516,15.53003,0.05990,15.65720,15.38902,0.68165,0.04792,0.82401,0.57609,0.66775,0.04543,0.78704,0.56057,3.76309,0.19425,4.39223,3.26816,11.07043,1.27590,14.98692,8.52930,10.80609,1.08132,14.41731,8.54830,-2.17649,0.03135,-2.05048,-2.25573,0.77860,0.01582,0.81871,0.73176,-0.01189,0.23333,0.59199,-0.44351,-4.03385,0.09912,-3.79758,-4.29607,5.97099,0.20794,6.59293,5.38112,5.97654,0.23062,6.53905,5.16717,5.97376,0.19048,6.56599,5.27415,4.61748,0.10117,4.82583,4.32762,16.42350,0.65903,20.48850,14.84751,-6.35829,1.41050,-3.99220,-14.66186,-0.07913,0.00899,-0.05560,-0.10171,0.49964,0.01144,0.52962,0.46787,2.81895,0.30817,4.24641,2.25338,-2.89799,0.28826,-2.30568,-3.84654
795,4.457428693771362,326400,7.10992,-61.97891,0.82913,0.00160,2.92888,1.52689,993.63539,-790.27058,-0.08355,0.02145,-0.03095,-0.13005,0.02986,0.00006,0.02998,0.02976,0.04393,0.00011,0.04408,0.04377,-0.02343,0.56771,1.65358,-1.88608,15.54068,0.08252,15.73769,15.28680,0.69059,0.04308,0.80703,0.59736,0.66504,0.04211,0.78925,0.57608,3.76284,0.19426,4.50206,3.33625,11.46658,1.36920,16.50206,8.82655,11.03052,1.22734,15.44239,8.69781,-2.17596,0.02676,-2.10643,-2.23918,0.78527,0.01221,0.81082,0.75538,-0.01124,0.24461,0.94212,-0.45001,-4.05233,0.08907,-3.87482,-4.30682,5.99005,0.18396,6.49050,5.21671,5.99615,0.21841,6.64768,5.45696,5.99310,0.17216,6.50108,5.44509,4.64490,0.08918,4.89791,4.42043,16.53856,0.63009,20.29184,15.42471,-6.75656,1.50423,-4.00799,-13.07216,-0.07933,0.00875,-0.05558,-0.09993,0.50701,0.01251,0.53536,0.47326,2.83507,0.27800,4.18041,2.22144,-2.90379,0.31392,-2.28485,-4.13730
796,5.3798627853393555,326800,74.18885,-36.92999,-1.26522,0.00161,2.99035,2.38785,938.94817,-112.16196,-0.08144,0.02043,-0.03425,-0.12963,0.02973,0.00006,0.02985,0.02965,0.04371,0.00005,0.04384,0.04362,-0.00828,0.58892,1.95269,-1.53605,15.54502,0.07555,15.76068,15.35013,0.68642,0.04394,0.80272,0.57764,0.66282,0.03627,0.75783,0.56351,3.72584,0.17094,4.18327,3.34646,11.35868,1.39955,16.74462,8.68017,10.94398,1.23147,15.83136,8.81147,-2.18001,0.02706,-2.11150,-2.25805,0.77920,0.01233,0.81102,0.74621,-0.02047,0.27916,1.19359,-0.41334,-4.03909,0.09296,-3.85689,-4.30595,6.00874,0.20636,6.79060,5.55723,5.98486,0.20406,6.53639,5.39842,5.99680,0.17706,6.57509,5.53480,4.61647,0.08670,4.85561,4.37668,16.47760,0.72218,21.02443,15.09287,-6.49584,1.49430,-3.72277,-11.76096,-0.07556,0.00853,-0.05452,-0.09828,0.50294,0.01088,0.52781,0.47435,2.89588,0.29802,4.62432,2.41747,-2.87551,0.28238,-2.38590,-4.21863
797,6.000681638717651,327200,79.92316,-64.44518,-1.36195,0.00161,2.71525,3.28376,604.33238,-751.67526,-0.08246,0.02036,-0.02081,-0.13070,0.02990,0.00006,0.02998,0.02979,0.04356,0.00011,0.04370,0.04324,-0.04169,0.58816,1.60428,-1.49569,15.54485,0.08679,15.74823,15.30288,0.69065,0.04546,0.80621,0.59655,0.66070,0.04068,0.77334,0.54984,3.74526,0.19411,4.58451,3.29244,11.91507,1.70571,18.93286,8.92644,10.90787,1.08595,14.40122,8.74927,-2.17948,0.02820,-2.11578,-2.25308,0.78265,0.01356,0.81945,0.74305,-0.02211,0.27554,1.21848,-0.46897,-4.01982,0.08409,-3.84006,-4.25358,5.99826,0.19612,6.49320,5.42897,5.97530,0.21636,6.66865,5.39442,5.98678,0.17761,6.49292,5.55669,4.64808,0.09192,4.90539,4.40256,16.43285,0.53787,18.21594,15.31963,-6.58952,1.36914,-3.96586,-12.73956,-0.07449,0.00849,-0.05054,-0.09789,0.50026,0.01263,0.53377,0.46759,2.82952,0.25592,3.79011,2.29365,-2.88871,0.31606,-2.33043,-3.88848
798,6.957111597061157,327600,140.92453,-58.34292,0.81340,0.00160,3.05829,3.89717,920.97841,-525.31304,-0.08506,0.01878,-0.03194,-0.13395,0.02980,0.00011,0.02993,0.02964,0.04326,0.00014,0.04342,0.04304,-0.05097,0.57554,1.58175,-1.41282,15.57259,0.07659,15.77851,15.37897,0.68809,0.03777,0.79723,0.60347,0.66693,0.04372,0.78919,0.55029,3.73764,0.20744,4.47355,3.25097,11.54870,1.51316,17.42751,9.31233,10.83502,1.07441,13.61900,8.04549,-2.18081,0.02663,-2.12029,-2.26995,0.77785,0.01292,0.81176,0.74180,-0.08941,0.26348,1.21614,-0.54003,-4.02814,0.08335,-3.82090,-4.31284,5.98723,0.20221,6.53906,5.51263,5.98179,0.21789,6.83604,5.49698,5.98451,0.17342,6.49429,5.57095,4.62323,0.08588,4.85476,4.35854,16.47756,0.54972,19.23200,15.38592,-6.48847,1.48036,-3.79855,-12.54399,-0.07393,0.00820,-0.05311,-0.09468,0.49844,0.01075,0.53085,0.46809,2.83865,0.26464,4.14473,2.33581,-2.84764,0.35183,-2.27146,-4.42034
799,3.4503414630889893,328000,79.60247,-40.21769,1.06837,0.00155,2.56873,0.87999,618.59763,-1101.04641,-0.08200,0.01984,-0.02891,-0.13967,0.02965,0.00007,0.02975,0.02952,0.04312,0.00017,0.04339,0.04286,-0.00621,0.61581,1.49218,-1.62626,15.57385,0.07407,15.80410,15.36702,0.68713,0.04235,0.80173,0.58974,0.66819,0.04338,0.79384,0.58560,3.77416,0.18526,4.28220,3.28598,11.33695,1.29921,16.22359,8.66050,11.07738,1.29654,16.39215,8.62046,-2.18341,0.03117,-2.09842,-2.25822,0.78123,0.01421,0.83411,0.74520,-0.00714,0.30933,1.28385,-0.47828,-3.98178,0.07330,-3.82603,-4.23400,5.99959,0.19679,6.57382,5.44865,5.99644,0.23612,6.68678,5.38433,5.99801,0.18603,6.44686,5.50950,4.64101,0.09416,4.98834,4.39449,16.39453,0.50557,18.86515,15.16772,-6.71492,1.48001,-3.97923,-12.85298,-0.07253,0.00931,-0.04265,-0.09207,0.49773,0.01120,0.53554,0.46577,2.99601,0.31763,4.96406,2.38476,-2.86301,0.37213,-2.29067,-4.41988
800,4.280998468399048,328400,43.76274,-28.22597,-1.23653,0.00193,2.60695,1.67208,606.79862,-761.83119,-0.08072,0.01819,-0.02433,-0.12168,0.02958,0.00012,0.02972,0.02930,0.04263,0.00020,0.04299,0.04240,-0.14149,0.54388,1.36461,-1.45059,15.58621,0.06834,15.75412,15.43872,0.69689,0.04160,0.81905,0.60617,0.67252,0.04767,0.80717,0.54511,3.76042,0.18471,4.20017,3.23527,11.32098,1.20430,15.25536,9.25383,10.97230,1.31913,15.64897,8.32362,-2.17661,0.02658,-2.11169,-2.25342,0.77931,0.01414,0.81965,0.74388,0.02432,0.27562,1.37045,-0.37563,-4.02028,0.08899,-3.77748,-4.23310,5.95648,0.18329,6.54565,5.52187,5.95881,0.20537,6.43530,5.35248,5.95764,0.16356,6.39997,5.55347,4.62096,0.08644,4.86228,4.44356,16.40387,0.55401,18.84697,15.12220,-6.58677,1.39626,-4.26701,-10.78071,-0.06971,0.00854,-0.04991,-0.10024,0.49800,0.01177,0.52879,0.46929,2.92696,0.29405,4.29566,2.36041,-2.87467,0.33947,-2.37081,-4.58039
801,5.441924333572388,328800,30.44502,-25.44832,-0.96944,0.00153,2.44570,2.99462,911.39979,-217.79076,-0.08235,0.01953,-0.02901,-0.13267,0.02954,0.00012,0.02973,0.02930,0.04293,0.00020,0.04323,0.04252,0.11775,0.64739,1.77361,-1.99622,15.60250,0.07858,15.80163,15.41606,0.70200,0.04414,0.82771,0.60663,0.67531,0.04458,0.79269,0.55393,3.74443,0.19648,4.49984,3.34107,11.67474,1.44391,18.03902,8.91195,11.17985,1.39415,16.54204,8.75596,-2.19017,0.02905,-2.10328,-2.28221,0.77710,0.01174,0.81298,0.74808,0.03446,0.29597,1.26177,-0.46739,-4.01567,0.07899,-3.84553,-4.29271,6.02032,0.21633,6.72056,5.37794,6.05192,0.23356,6.75166,5.36028,6.03612,0.19458,6.53576,5.40168,4.59000,0.07718,4.79031,4.38726,16.45177,0.68540,22.35617,15.33148,-6.52649,1.45281,-3.95612,-10.54073,-0.07342,0.00818,-0.05142,-0.09679,0.49860,0.01037,0.53383,0.47298,2.87570,0.31460,4.32209,2.40842,-2.90305,0.33283,-2.29057,-4.67959
802,4.3316450119018555,329200,-9.25804,-53.89936,-1.00929,0.00156,2.94812,1.38190,596.03012,-1140.40359,-0.08426,0.01985,-0.02678,-0.13774,0.02946,0.00007,0.02955,0.02929,0.04306,0.00017,0.04326,0.04272,-0.09882,0.55428,1.58876,-1.49193,15.61935,0.07427,15.80876,15.43102,0.69742,0.04272,0.82968,0.60941,0.67680,0.04179,0.82170,0.57354,3.76141,0.18205,4.43796,3.36725,11.46680,1.25898,16.02972,9.03561,11.20652,1.28649,15.84312,8.34639,-2.17656,0.02730,-2.09340,-2.26740,0.77617,0.01235,0.81193,0.74876,0.00014,0.28140,1.30709,-0.45739,-4.02112,0.08198,-3.79415,-4.25918,5.97700,0.16861,6.59308,5.57449,5.96295,0.22789,6.54839,5.41204,5.96997,0.16810,6.47428,5.54497,4.59597,0.08548,4.86199,4.38078,16.39400,0.79245,23.85725,15.13145,-6.55287,1.41730,-3.87510,-12.10129,-0.07291,0.01029,-0.03492,-0.09422,0.50021,0.01089,0.53506,0.47052,2.89326,0.40218,4.71048,2.21721,-2.92385,0.30368,-2.38964,-4.15049
803,2.6664676666259766,329600,-70.76084,-38.73209,0.74060,0.00155,2.46053,0.20434,914.65784,-1134.02042,-0.08183,0.01979,-0.02018,-0.14027,0.02925,0.00007,0.02936,0.02917,0.04258,0.00005,0.04272,0.04245,-0.03479,0.58533,1.44124,-1.87590,15.63316,0.07516,15.83009,15.44428,0.70360,0.04063,0.83676,0.58156,0.67961,0.03962,0.80989,0.59652,3.74045,0.19504,4.39929,3.35739,11.33462,1.23178,16.57561,8.73202,11.36449,1.42721,16.73340,8.61600,-2.18101,0.02821,-2.09710,-2.26249,0.77912,0.01009,0.80739,0.75080,0.02058,0.33046,1.45880,-0.54404,-3.98696,0.08037,-3.82170,-4.24590,6.00587,0.19151,6.66409,5.54413,5.97134,0.22354,6.61824,5.26234,5.98861,0.17600,6.43431,5.42958,4.60447,0.07777,4.85647,4.41961,16.49920,0.99309,22.68862,15.11079,-6.47079,1.37105,-3.77120,-12.93119,-0.07084,0.00852,-0.05205,-0.09824,0.49961,0.01030,0.52879,0.47495,2.91993,0.44710,4.70558,2.33000,-2.90527,0.29842,-2.41951,-3.86075
804,4.1257545948028564,330000,-77.08491,193.90267,0.95027,0.01151,2.37621,1.73797,606.02076,-1151.71030,-0.08253,0.02016,-0.02320,-0.12834,0.02972,0.00025,0.03011,0.02932,0.04249,0.00008,0.04262,0.04235,0.14928,0.55504,1.67501,-1.22766,15.65058,0.07248,15.84758,15.44845,0.69102,0.04487,0.85910,0.59237,0.66982,0.04094,0.81488,0.57200,3.75061,0.18714,4.55265,3.35456,11.43775,1.44619,17.44219,8.81454,10.81170,1.07172,16.25568,8.82510,-2.18883,0.02670,-2.11958,-2.24810,0.77898,0.01208,0.81031,0.74334,0.02392,0.31650,1.77927,-0.42484,-3.96565,0.07520,-3.79090,-4.22850,6.08094,0.18615,6.57534,5.54743,6.00434,0.21278,6.66802,5.37537,6.04264,0.16705,6.50955,5.62602,4.59786,0.08107,4.82369,4.40486,16.35183,0.74903,22.85365,15.21408,-6.45935,1.38312,-3.24497,-11.14296,-0.06928,0.00906,-0.04328,-0.09047,0.50059,0.01095,0.52978,0.47218,2.89637,0.37570,4.86211,2.21717,-2.91326,0.34604,-2.28893,-5.23386
805,5.332158803939819,330400,-61.37458,-246.86796,-0.02459,0.00157,3.00184,2.32869,586.22752,-584.15678,-0.08319,0.02092,-0.01865,-0.14742,0.02978,0.00014,0.03010,0.02960,0.04245,0.00005,0.04255,0.04238,-0.07552,0.54341,1.40160,-1.51707,15.66986,0.07314,15.89547,15.41797,0.70173,0.04586,0.81690,0.57475,0.67963,0.04404,0.79397,0.57598,3.73754,0.18104,4.35485,3.27216,11.57232,1.47856,18.25145,8.46982,11.06309,1.33258,17.17912,8.60927,-2.18284,0.02669,-2.09675,-2.24575,0.77125,0.01177,0.80313,0.74517,0.04002,0.32428,2.00000,-0.43672,-3.99893,0.07576,-3.82952,-4.19565,5.95386,0.18515,6.47952,5.49255,6.00343,0.21092,6.54950,5.41029,5.97865,0.16360,6.42327,5.53872,4.55855,0.07299,4.75904,4.37893,16.31423,0.72399,22.36919,15.06643,-6.52505,1.31751,-3.61483,-12.17511,-0.06901,0.00871,-0.04752,-0.09163,0.49533,0.00941,0.51525,0.46067,2.78651,0.34878,4.52331,2.05928,-2.91859,0.33511,-2.41781,-4.51955
806,2.743187189102173,330800,-152.03439,-38.84711,-1.12953,0.00161,2.40937,0.33215,909.51799,-1122.50700,-0.07899,0.01736,-0.02339,-0.12988,0.02938,0.00017,0.02966,0.02915,0.04253,0.00016,0.04279,0.04236,-0.05456,0.50005,1.14459,-1.10394,15.68720,0.06766,15.85967,15.52629,0.70113,0.04323,0.80368,0.60622,0.68005,0.04470,0.80980,0.58847,3.76180,0.18931,4.55331,3.41454,11.47712,1.26197,15.97468,8.73133,10.99770,1.28578,16.61423,8.38829,-2.18359,0.02416,-2.11677,-2.23786,0.77973,0.01219,0.81315,0.75004,-0.00853,0.27567,1.57082,-0.44779,-3.99318,0.06085,-3.83503,-4.17678,5.94432,0.15678,6.34879,5.49479,6.02760,0.20568,6.59857,5.53542,5.98596,0.15114,6.35357,5.66277,4.61227,0.07785,4.83504,4.38767,16.45986,0.54969,19.07904,15.22679,-6.55831,1.37655,-4.09297,-12.01682,-0.07077,0.00924,-0.04912,-0.09262,0.49392,0.01199,0.52800,0.46452,2.80665,0.36504,4.39564,2.23993,-2.87257,0.29397,-2.33121,-4.00338
807,7.243606805801392,331200,-84.29805,178.30820,0.83879,0.00158,2.91357,4.32841,866.62377,-733.63391,-0.08177,0.02000,-0.03480,-0.13545,0.02901,0.00019,0.02921,0.02867,0.04269,0.00005,0.04279,0.04260,-0.08492,0.59287,1.74197,-1.38852,15.71348,0.07174,15.88436,15.50529,0.70774,0.04230,0.87783,0.59243,0.68267,0.04180,0.80747,0.57690,3.74974,0.17571,4.17394,3.31993,11.73818,1.58330,18.46442,8.94569,11.16810,1.19775,15.67472,8.88025,-2.18294,0.02806,-2.11748,-2.26209,0.77263,0.01360,0.80518,0.73313,0.01555,0.33727,1.54792,-0.43837,-4.01426,0.08541,-3.78444,-4.31590,5.95310,0.19911,6.52044,5.46811,5.99877,0.22858,6.71252,5.43074,5.97593,0.17805,6.52674,5.58230,4.57579,0.09316,4.81464,4.28296,16.45805,0.56053,18.64786,14.94892,-6.35808,1.26155,-3.50662,-9.81602,-0.06850,0.00781,-0.04755,-0.08785,0.49376,0.01052,0.52408,0.46655,2.85188,0.37551,4.68655,2.22975,-2.83029,0.29900,-2.32931,-3.98479
808,7.1273486614227295,331600,-83.75869,-46.32350,-0.91549,0.00153,2.89041,4.23534,897.89468,-1111.86366,-0.08183,0.01947,-0.02768,-0.13103,0.02869,0.00005,0.02878,0.02860,0.04236,0.00023,0.04276,0.04201,-0.14110,0.55422,1.27396,-1.54375,15.73775,0.06275,15.87941,15.55969,0.70627,0.04623,0.87945,0.59276,0.68621,0.04706,0.84510,0.57013,3.74125,0.18146,4.24766,3.26612,11.40890,1.32899,15.73567,8.64514,11.01857,1.14870,15.58388,8.38093,-2.18642,0.02586,-2.11691,-2.24915,0.77350,0.01111,0.80679,0.74355,-0.04464,0.30628,1.39151,-0.45961,-4.00289,0.07312,-3.86077,-4.17587,5.98590,0.19503,6.47995,5.46127,5.92652,0.21228,6.43198,5.40020,5.95621,0.16559,6.37306,5.54052,4.58945,0.07734,4.79763,4.41229,16.28410,0.49081,18.13922,14.96371,-6.57715,1.53395,-4.12060,-15.54456,-0.06546,0.00949,-0.04209,-0.08991,0.48645,0.01023,0.50974,0.45036,2.81299,0.35483,4.48699,2.17390,-2.79570,0.32277,-2.24966,-4.50798
809,4.077809572219849,332000,-40.27824,-49.19233,0.78203,0.00160,2.57344,1.50272,251.54543,-362.43040,-0.08237,0.01891,-0.02844,-0.12893,0.02895,0.00012,0.02912,0.02864,0.04193,0.00009,0.04208,0.04180,0.06804,0.61519,1.41970,-1.39261,15.75173,0.07321,15.94881,15.56054,0.70212,0.04260,0.83779,0.60503,0.67848,0.04032,0.81843,0.55699,3.74974,0.17284,4.35513,3.23558,11.54489,1.26271,16.66327,9.29773,11.07089,1.14250,15.91877,8.86252,-2.19505,0.02950,-2.12829,-2.25977,0.77411,0.00890,0.79306,0.74422,0.01942,0.28799,1.60343,-0.50413,-4.03748,0.06517,-3.83226,-4.39042,6.04802,0.20469,6.63170,5.55784,5.98913,0.22272,6.58853,5.46831,6.01857,0.18371,6.41966,5.58649,4.58922,0.07263,4.76684,4.37194,16.49228,0.49580,19.16669,15.54082,-6.71578,1.51425,-4.19854,-12.91286,-0.06299,0.00807,-0.03482,-0.08356,0.48861,0.00903,0.51179,0.46639,2.81966,0.32164,4.41008,2.26472,-2.85648,0.33363,-2.32108,-4.47057
810,5.0668535232543945,332400,-117.10545,-26.84117,-0.07939,0.00157,2.70639,2.35884,-60.32687,-705.87452,-0.08167,0.02037,-0.03456,-0.15015,0.02897,0.00005,0.02905,0.02887,0.04184,0.00008,0.04197,0.04161,-0.05369,0.56510,1.80872,-1.62887,15.76282,0.06853,15.91371,15.60505,0.70440,0.03918,0.80541,0.62089,0.68764,0.04109,0.81633,0.58215,3.75145,0.18393,4.29417,3.33877,11.21572,1.18582,16.54869,9.34209,11.25434,1.33206,16.53527,8.57415,-2.18748,0.02635,-2.12144,-2.26551,0.77448,0.01097,0.80817,0.74473,-0.00449,0.30789,1.54202,-0.47807,-4.01882,0.08079,-3.81550,-4.28168,5.99017,0.18550,6.63934,5.53590,5.97712,0.22120,6.55106,5.40929,5.98365,0.16937,6.53253,5.50916,4.58620,0.08148,4.78401,4.36120,16.54741,0.76012,22.12857,15.09927,-6.69624,1.47878,-4.11964,-12.32254,-0.06483,0.00858,-0.04243,-0.08985,0.48906,0.00967,0.52047,0.46463,2.84813,0.42363,4.46617,2.05455,-2.82071,0.35019,-2.28837,-5.72901
