EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,backward_eval_rewards,forward_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
923,3.748189926147461,377600,-134.65397,-58.90722,-1.85549,0.00161,2.60361,1.14291,1190.77140,-1472.43960,-0.17455,0.02465,-0.11009,-0.24841,0.03602,0.00007,0.03615,0.03590,0.04109,0.00006,0.04120,0.04100,0.02733,0.54305,1.68100,-1.22640,4.79420,0.08107,4.99757,4.59708,1.69893,0.09512,1.92315,1.44529,1.71541,0.09928,1.96789,1.44566,5.29255,0.21158,5.94396,4.76671,23.34032,1.61040,28.41974,19.81829,24.10638,1.93570,30.91784,19.58205,-2.05558,0.02792,-1.98506,-2.13428,0.72471,0.01085,0.75273,0.69681,0.17874,0.20132,0.86889,-0.18381,-3.70510,0.10079,-3.52031,-4.39246,6.00453,0.19023,6.57507,5.43839,6.01235,0.19881,6.52299,5.49922,6.00844,0.16680,6.51603,5.62355,4.22197,0.06799,4.41580,4.03745,17.37234,2.15642,29.06319,14.99545,-6.61274,1.31591,-4.22806,-11.19526,-0.07824,0.00972,-0.05370,-0.10349,0.63904,0.01043,0.66250,0.60944,3.15407,0.43504,4.76450,2.37380,-3.54596,0.49205,-2.80896,-5.49089
924,6.926673173904419,378000,-123.80802,-0.24874,-1.35170,0.00158,2.85108,4.07396,1179.86992,-1376.62612,-0.17288,0.02542,-0.10460,-0.24078,0.03605,0.00006,0.03618,0.03597,0.04099,0.00008,0.04114,0.04081,-0.05644,0.50916,1.49635,-1.70932,4.81924,0.08963,5.05336,4.57594,1.68625,0.09372,1.97218,1.47426,1.70168,0.09012,2.02398,1.43834,5.30858,0.23847,6.00249,4.72813,23.24622,1.59566,29.97050,20.00253,24.13669,1.93248,30.16065,20.28452,-2.04955,0.02612,-1.97395,-2.10732,0.72900,0.00970,0.75018,0.70066,0.23998,0.24253,1.09763,-0.17047,-3.73978,0.11862,-3.50113,-4.33130,5.99429,0.18932,6.57337,5.49514,5.97056,0.19108,6.53281,5.35766,5.98243,0.15628,6.46052,5.47279,4.24984,0.07564,4.44838,4.04063,17.40508,2.16708,25.79675,14.64942,-6.64851,1.36515,-3.82045,-12.79302,-0.07765,0.00911,-0.05063,-0.10420,0.64235,0.01001,0.66486,0.62136,3.08641,0.42846,5.04155,2.30681,-3.58379,0.40346,-2.80909,-5.75165
925,4.9229371547698975,378400,-110.08731,-19.75004,-1.17761,0.00166,2.69200,2.22919,1202.36919,-1460.27746,-0.17379,0.02414,-0.10759,-0.23149,0.03634,0.00015,0.03649,0.03603,0.04089,0.00005,0.04096,0.04076,0.03663,0.47600,1.67989,-1.31522,4.85021,0.09188,5.09569,4.62134,1.70254,0.09416,1.98425,1.42779,1.72472,0.09872,2.00210,1.43525,5.30569,0.22025,5.81859,4.73405,23.51374,1.78634,29.29522,19.30737,24.44364,2.09818,32.23956,19.39945,-2.05229,0.02532,-1.96787,-2.14755,0.73130,0.01054,0.75787,0.70332,0.24120,0.22629,1.02556,-0.20529,-3.76240,0.09199,-3.59404,-4.19218,6.02454,0.18527,6.54331,5.50159,5.99740,0.17923,6.51519,5.55496,6.01097,0.14609,6.51505,5.59768,4.24736,0.08177,4.47428,4.04853,17.87002,2.84485,34.09928,14.94273,-6.66298,1.48855,-4.10782,-13.53265,-0.07679,0.00921,-0.05031,-0.10146,0.64531,0.01117,0.67969,0.61926,3.18751,0.43351,5.07924,2.45799,-3.71823,0.52807,-2.79161,-6.28866
926,13.008733749389648,378800,-135.13505,-73.56589,-1.68005,0.00165,2.89194,10.11510,1162.93667,-1391.03276,-0.17226,0.02419,-0.09810,-0.23443,0.03647,0.00006,0.03661,0.03634,0.04082,0.00010,0.04094,0.04059,0.02290,0.53704,1.53140,-1.25504,4.88279,0.09285,5.11786,4.55842,1.70102,0.09418,2.03697,1.44401,1.72256,0.09289,2.05030,1.55192,5.31559,0.22004,5.89036,4.77907,23.67309,1.61267,30.14669,19.97178,24.36861,2.01428,34.42497,19.95873,-2.05246,0.02685,-1.99219,-2.13815,0.73069,0.00972,0.75561,0.70311,0.21949,0.24005,1.40610,-0.23828,-3.71628,0.08255,-3.57230,-4.12701,6.02380,0.19259,6.47736,5.58025,5.98963,0.20005,6.58754,5.49825,6.00672,0.16504,6.47056,5.61459,4.23713,0.08022,4.47040,4.02806,17.72141,2.65090,29.46226,14.84169,-6.54279,1.43781,-3.99886,-13.70741,-0.07519,0.01129,-0.03769,-0.09986,0.64304,0.00930,0.67319,0.61206,3.19552,0.42266,4.83765,2.43975,-3.65134,0.48191,-2.81358,-5.73021
927,4.944141387939453,379200,-125.64218,-88.19850,1.24723,0.00221,2.90062,2.04126,1147.50240,-1439.49545,-0.17458,0.02339,-0.10793,-0.23110,0.03668,0.00019,0.03696,0.03643,0.04050,0.00010,0.04066,0.04035,-0.00136,0.54018,1.38022,-1.28348,4.92295,0.09125,5.13409,4.64786,1.69812,0.09228,1.95577,1.47359,1.71480,0.08717,1.93941,1.40984,5.32050,0.23481,6.10942,4.64878,23.40812,1.67922,29.41668,19.86482,24.00949,1.86442,32.51913,20.43493,-2.05710,0.02588,-1.98970,-2.13573,0.73474,0.01292,0.76609,0.70240,0.21077,0.24264,1.65056,-0.19579,-3.74553,0.08613,-3.56912,-4.13507,6.01462,0.19738,6.55438,5.48428,5.98400,0.18475,6.50694,5.48474,5.99931,0.16576,6.42129,5.60382,4.29355,0.09295,4.53651,4.04792,17.30555,2.05781,26.85331,14.77468,-6.68121,1.41636,-4.08395,-10.63804,-0.07733,0.00953,-0.05087,-0.10944,0.63670,0.01031,0.67014,0.61145,3.06094,0.41460,4.73415,2.29360,-3.56604,0.44837,-2.76311,-5.55331
928,5.149169683456421,379600,-128.68018,-33.32696,-1.40533,0.00166,2.87629,2.27118,1175.27581,-1487.32398,-0.17372,0.02555,-0.10225,-0.23304,0.03681,0.00010,0.03700,0.03666,0.04058,0.00013,0.04085,0.04041,0.07432,0.51553,1.71062,-1.38607,4.94878,0.08191,5.13692,4.72221,1.70304,0.09478,1.96395,1.44767,1.71280,0.09812,2.04456,1.47289,5.35090,0.23223,5.95947,4.85674,23.21988,1.47107,27.13435,19.39476,24.19431,1.94349,30.75612,20.11595,-2.05528,0.02532,-1.99224,-2.13071,0.72794,0.00900,0.75215,0.70651,0.17386,0.23331,1.06618,-0.24823,-3.73636,0.09639,-3.55376,-4.29395,6.01180,0.18012,6.43740,5.49407,6.03418,0.20362,6.64707,5.54475,6.02299,0.15868,6.52775,5.57297,4.25461,0.07545,4.44444,4.06290,17.58958,2.56986,31.99800,14.76301,-6.54789,1.25063,-4.23001,-11.35133,-0.07672,0.01005,-0.04324,-0.10210,0.64378,0.01071,0.67037,0.61958,3.14843,0.41788,4.69412,2.53440,-3.61622,0.47645,-2.67695,-6.18424
929,8.726571321487427,380000,-149.11954,-55.50406,1.14881,0.00171,2.73048,5.99433,1083.94092,-1485.09072,-0.17367,0.02519,-0.10348,-0.25235,0.03690,0.00014,0.03717,0.03671,0.04077,0.00008,0.04088,0.04059,0.03598,0.51981,1.63458,-1.53088,4.98088,0.08271,5.19007,4.73555,1.71773,0.09257,1.99274,1.39290,1.73010,0.10260,2.03000,1.50071,5.34113,0.21382,5.86031,4.84057,23.51118,1.57610,28.25269,17.85019,24.78636,2.11667,32.40310,20.96421,-2.05250,0.02732,-1.99564,-2.13222,0.73276,0.01150,0.76407,0.70250,0.19896,0.22759,1.26043,-0.21478,-3.73049,0.08346,-3.54604,-4.05598,6.02791,0.20466,6.70285,5.60673,5.99367,0.19480,6.46691,5.44038,6.01079,0.15983,6.49985,5.52738,4.24766,0.07949,4.46815,4.03815,17.51926,2.33358,31.32838,14.81377,-6.41688,1.18009,-3.77901,-10.63636,-0.07098,0.00896,-0.04461,-0.09499,0.64461,0.01129,0.67820,0.61690,3.18183,0.37181,4.29698,2.48405,-3.58780,0.43807,-2.74594,-5.42739
930,7.148512125015259,380400,-123.85203,-89.66423,1.40437,0.00293,3.18686,3.95867,1193.53276,-1198.76590,-0.17197,0.02358,-0.10001,-0.22990,0.03727,0.00011,0.03746,0.03704,0.04109,0.00017,0.04138,0.04077,-0.00752,0.67410,1.74417,-1.84768,5.01145,0.10127,5.26790,4.74997,1.71145,0.08925,1.99215,1.53937,1.72821,0.09507,2.01289,1.45921,5.34446,0.22234,5.96936,4.78299,23.59856,1.57068,28.22654,19.87380,24.35219,1.83397,29.49230,20.25677,-2.04606,0.03064,-1.95428,-2.12875,0.73053,0.01067,0.75989,0.70156,0.23834,0.25644,1.02840,-0.17863,-3.72835,0.08541,-3.54642,-4.08658,5.98209,0.22333,6.66615,5.49666,6.01360,0.24080,6.50853,5.18537,5.99785,0.20814,6.53664,5.42575,4.22938,0.07393,4.41045,4.01944,17.42512,2.31746,27.00553,14.68790,-6.71201,1.44010,-4.34635,-14.44059,-0.07398,0.00921,-0.04357,-0.09275,0.64860,0.01287,0.69072,0.61982,3.17789,0.44864,5.36768,2.42308,-3.59677,0.45027,-2.80172,-5.59843
931,6.814032316207886,380800,-130.88856,-90.96800,-1.09324,0.00170,3.34835,3.46393,1199.47696,-1497.93841,-0.17380,0.02384,-0.08456,-0.24225,0.03710,0.00012,0.03727,0.03688,0.04112,0.00013,0.04136,0.04092,-0.01560,0.48711,1.60427,-1.11395,5.04384,0.08900,5.26837,4.81429,1.70707,0.10127,2.04935,1.46103,1.72788,0.09839,2.03239,1.50383,5.35028,0.21903,5.91673,4.77688,23.35720,1.73810,30.67937,19.09354,24.19760,1.85510,30.31042,20.39552,-2.04819,0.02518,-1.97685,-2.11233,0.73067,0.00982,0.75808,0.70780,0.22494,0.26406,1.49531,-0.18158,-3.73468,0.09153,-3.56643,-4.27478,5.99191,0.17491,6.73353,5.57913,5.99852,0.19444,6.51604,5.37339,5.99522,0.15040,6.49073,5.65150,4.22417,0.08003,4.49171,4.01051,17.72815,2.56422,28.90701,14.25977,-6.37877,1.31808,-3.74571,-11.01346,-0.07631,0.00921,-0.05292,-0.10849,0.64619,0.01058,0.68047,0.61992,3.22000,0.45207,5.01762,2.43870,-3.63447,0.44227,-2.84918,-5.61811
932,7.150089263916016,381200,-146.49671,-40.19263,-1.63171,0.00161,2.89821,4.25019,1013.76207,-1461.83660,-0.16954,0.02492,-0.10292,-0.23267,0.03684,0.00010,0.03700,0.03659,0.04114,0.00014,0.04136,0.04089,-0.01514,0.53982,1.50129,-1.36754,5.07722,0.09448,5.34623,4.76079,1.71640,0.09663,2.00690,1.49934,1.73049,0.09791,1.98437,1.49223,5.36510,0.22387,5.99492,4.81071,23.68076,1.77040,28.07396,19.41437,24.44819,2.15317,32.24260,19.47219,-2.05098,0.02674,-1.99652,-2.11291,0.73534,0.00859,0.75893,0.71160,0.21418,0.24790,1.73607,-0.17842,-3.74304,0.10241,-3.58675,-4.24745,5.96225,0.20632,6.42540,5.42476,6.02955,0.19781,6.54958,5.44379,5.99590,0.16616,6.46350,5.57650,4.26734,0.07743,4.45952,4.04406,17.31447,2.29763,27.96883,14.96497,-6.73615,1.52690,-3.90902,-13.66802,-0.07815,0.00853,-0.05484,-0.10406,0.64165,0.01049,0.66797,0.61197,3.12957,0.47506,4.85877,2.28553,-3.58298,0.43148,-2.89713,-5.66838
933,7.244373321533203,381600,-155.20205,-77.63748,-1.40736,0.00192,2.60894,4.63347,1073.49804,-1472.59959,-0.17209,0.02406,-0.10090,-0.22631,0.03636,0.00008,0.03658,0.03620,0.04112,0.00010,0.04132,0.04087,-0.08725,0.51833,1.32451,-1.30236,5.11291,0.09762,5.38196,4.86819,1.71311,0.09703,1.99972,1.38943,1.72413,0.09686,1.99707,1.45680,5.34796,0.22382,6.04280,4.80756,23.53104,1.58906,29.40772,20.51867,24.49697,2.00479,31.08134,19.32185,-2.04940,0.02374,-1.99109,-2.11849,0.73352,0.00970,0.75830,0.70980,0.25024,0.23560,1.04974,-0.10757,-3.72595,0.09184,-3.57124,-4.44129,5.97754,0.18218,6.46460,5.55895,5.96859,0.20214,6.57174,5.47314,5.97307,0.15957,6.40778,5.59937,4.28117,0.07722,4.49826,4.03191,17.69573,2.55067,29.88938,14.69955,-6.63533,1.32331,-3.96045,-12.64345,-0.08051,0.00971,-0.05639,-0.11402,0.64049,0.00943,0.66645,0.61343,3.24406,0.52641,4.99255,2.45920,-3.61112,0.43616,-2.89039,-5.45532
934,5.622519254684448,382000,-161.75072,-68.94827,1.00606,0.00158,3.27621,2.34465,986.54388,-1453.18037,-0.17282,0.02736,-0.11256,-0.24634,0.03638,0.00012,0.03659,0.03621,0.04090,0.00005,0.04100,0.04077,0.04836,0.58561,1.69839,-1.58815,5.13976,0.10622,5.42923,4.86655,1.70663,0.09304,1.95925,1.43629,1.71799,0.09168,1.95265,1.46849,5.34527,0.22230,6.03271,4.85546,23.68096,1.80698,30.00052,19.98963,24.31438,1.87090,35.68651,19.32419,-2.05277,0.02973,-1.97092,-2.14264,0.72684,0.00994,0.75723,0.69804,0.24420,0.22085,1.03985,-0.23570,-3.71742,0.10162,-3.50970,-4.42958,6.02620,0.21419,6.69842,5.54711,6.00304,0.21330,6.59155,5.34140,6.01462,0.17986,6.51852,5.51052,4.22275,0.07757,4.46761,4.00876,17.63804,2.62677,27.87269,14.80796,-6.49446,1.33227,-3.46587,-12.14547,-0.07780,0.01017,-0.04874,-0.10762,0.64345,0.01011,0.67282,0.61365,3.16170,0.44982,5.17033,2.43752,-3.63399,0.48932,-2.76042,-5.43416
935,5.270086050033569,382400,-191.37686,-26.23315,0.94062,0.00162,3.10740,2.16103,1164.97615,-1466.47073,-0.17436,0.02211,-0.10859,-0.22100,0.03662,0.00016,0.03688,0.03643,0.04088,0.00009,0.04104,0.04072,0.03147,0.53287,1.33416,-1.69949,5.16956,0.09797,5.39405,4.85115,1.72171,0.09729,2.01566,1.45574,1.72588,0.10044,1.98189,1.42835,5.37260,0.22558,6.12859,4.77552,23.65207,1.79122,28.77319,19.10781,24.11954,2.04674,32.69061,19.70461,-2.05263,0.02532,-1.98847,-2.12980,0.72669,0.01192,0.75718,0.69184,0.23942,0.24095,1.27351,-0.17462,-3.69284,0.08045,-3.52187,-4.09208,6.02104,0.19254,6.53538,5.52815,5.99786,0.19352,6.47400,5.35849,6.00945,0.16386,6.40869,5.47560,4.22650,0.08112,4.42606,3.98204,17.23311,2.26251,29.74968,14.65844,-6.48527,1.38419,-3.32005,-12.91987,-0.07905,0.01013,-0.05082,-0.10729,0.64322,0.00973,0.66599,0.61611,3.13899,0.48364,5.53510,2.37965,-3.58058,0.34167,-2.88323,-4.69760
936,7.296179294586182,382800,-192.74796,-25.32259,-1.58477,0.00166,2.81489,4.47955,1167.03195,-1479.20435,-0.17544,0.02573,-0.11789,-0.24374,0.03668,0.00007,0.03679,0.03653,0.04068,0.00011,0.04091,0.04054,-0.05905,0.49317,1.15307,-1.31152,5.21228,0.09642,5.47884,4.98649,1.71419,0.08403,1.96150,1.52541,1.72776,0.09540,2.01692,1.47610,5.36711,0.21649,6.17331,4.88878,23.71481,1.86360,33.18484,19.73028,24.37808,1.79779,29.61378,20.13925,-2.04750,0.02406,-1.98250,-2.11754,0.72676,0.00867,0.75195,0.70052,0.27799,0.24629,1.10588,-0.16004,-3.71790,0.07571,-3.56069,-4.02265,5.98548,0.18481,6.56799,5.52130,5.97804,0.19025,6.53633,5.46245,5.98176,0.15162,6.35050,5.59794,4.24034,0.07316,4.41820,4.03384,17.63576,2.34137,32.56782,14.90171,-6.67856,1.44233,-3.27677,-12.93819,-0.08049,0.00814,-0.05940,-0.10604,0.64326,0.01082,0.67537,0.60956,3.18033,0.43359,5.01770,2.24887,-3.68712,0.49510,-2.92418,-5.73971
937,4.908493518829346,383200,-211.16134,-64.51476,-1.48292,0.00166,3.49668,1.41009,810.99485,-1443.20326,-0.17451,0.02646,-0.10375,-0.25769,0.03650,0.00013,0.03669,0.03623,0.04049,0.00011,0.04068,0.04031,-0.10602,0.51789,1.21662,-1.22759,5.23972,0.08381,5.47802,4.98369,1.70540,0.09537,1.95635,1.50291,1.72086,0.09978,1.97017,1.42518,5.36640,0.24007,6.32333,4.83278,23.30383,1.62431,27.62784,19.74157,24.35838,2.19710,30.65123,19.61056,-2.04886,0.02663,-1.98944,-2.12577,0.73382,0.01076,0.76324,0.70118,0.25315,0.26826,1.47646,-0.13031,-3.75650,0.08480,-3.59335,-4.14121,5.95982,0.19238,6.48387,5.48062,5.97533,0.20383,6.54292,5.40594,5.96758,0.15904,6.37555,5.62139,4.27224,0.08129,4.51403,4.03887,17.62640,2.71658,30.82289,14.45152,-6.69133,1.44281,-4.02685,-11.57884,-0.07766,0.00983,-0.05371,-0.10305,0.64133,0.01083,0.66901,0.61409,3.22816,0.41567,5.24504,2.44745,-3.61595,0.51206,-2.70486,-6.67669
938,7.754142999649048,383600,-233.67722,-103.60891,1.07129,0.00168,3.06384,4.68858,797.96115,-1422.22149,-0.17283,0.02449,-0.10225,-0.24312,0.03608,0.00005,0.03622,0.03598,0.04056,0.00010,0.04069,0.04036,0.04025,0.50855,1.34953,-1.63590,5.26876,0.09398,5.61724,5.04179,1.71590,0.10260,2.14593,1.36975,1.72677,0.09508,2.05098,1.44710,5.37002,0.22398,6.19108,4.77446,23.63215,1.71840,28.21823,18.98376,24.27740,1.72944,29.85151,19.85339,-2.05348,0.02428,-1.98937,-2.10844,0.73328,0.01004,0.76247,0.70504,0.23276,0.26830,1.58297,-0.09423,-3.75085,0.07953,-3.58067,-4.03536,5.99426,0.18547,6.44671,5.50751,6.03102,0.19635,6.61010,5.35842,6.01264,0.15594,6.41290,5.49611,4.26734,0.07973,4.51320,4.07417,17.68749,2.33207,27.91844,14.93847,-6.60626,1.52994,-4.13461,-13.89731,-0.07993,0.01037,-0.04938,-0.10663,0.64264,0.01053,0.68291,0.61299,3.19666,0.49134,5.33547,2.29117,-3.63527,0.44201,-2.80642,-5.51816
939,6.151913642883301,384000,-215.69829,-94.49493,0.57177,0.00166,2.31297,3.83724,1197.16550,-1484.01264,-0.17283,0.02321,-0.10879,-0.23241,0.03630,0.00020,0.03664,0.03604,0.04100,0.00019,0.04131,0.04068,0.14474,0.50184,1.58760,-1.01552,5.30001,0.09200,5.56331,5.11081,1.69704,0.09446,2.00627,1.47876,1.72024,0.09529,1.97178,1.53202,5.36879,0.22753,6.17509,4.91711,23.36923,1.75402,28.66535,19.26051,24.39418,2.01706,30.56527,19.18324,-2.05745,0.02584,-1.98981,-2.12747,0.73161,0.00994,0.76040,0.70224,0.20619,0.25374,1.63014,-0.20690,-3.76806,0.11616,-3.60094,-4.47787,6.04724,0.17684,6.51497,5.57927,6.04154,0.19413,6.61866,5.49791,6.04439,0.15432,6.48809,5.68793,4.25119,0.07710,4.46305,4.03138,17.94912,2.71325,29.71454,14.62622,-6.57278,1.36945,-4.10558,-12.28201,-0.07781,0.00927,-0.05177,-0.10309,0.64319,0.01009,0.67331,0.61913,3.11391,0.41252,4.98930,2.40070,-3.63816,0.44434,-2.78338,-6.04669
940,6.335152626037598,384400,-230.64660,-88.33392,1.40219,0.00186,2.72844,3.60481,911.77204,-1362.74979,-0.17563,0.02630,-0.10427,-0.24787,0.03669,0.00011,0.03683,0.03645,0.04099,0.00007,0.04125,0.04084,-0.03784,0.56056,1.32460,-1.54112,5.35512,0.09110,5.63172,5.15197,1.71464,0.09253,1.96657,1.47478,1.73677,0.10445,2.02897,1.50981,5.39024,0.21881,6.12929,4.77698,23.65802,1.56635,29.28303,19.85139,24.68246,2.15964,33.40391,19.86391,-2.05007,0.02840,-1.97493,-2.10772,0.72815,0.01149,0.74982,0.69861,0.20531,0.22487,0.98537,-0.16347,-3.75958,0.09078,-3.57126,-4.29953,6.01239,0.20387,6.48904,5.52098,5.96341,0.21131,6.42177,5.40766,5.98790,0.17257,6.40668,5.52373,4.22214,0.07926,4.40814,3.98187,17.69707,2.44671,27.56361,15.03698,-6.59362,1.39338,-3.60679,-11.94410,-0.07662,0.01057,-0.04308,-0.09928,0.64234,0.00975,0.67277,0.61224,3.19470,0.41946,5.08970,2.42991,-3.60826,0.44740,-2.83661,-5.68460
941,8.091946125030518,384800,-256.51118,-74.34905,-1.10571,0.00160,2.98346,5.10684,886.35871,-1457.17686,-0.17247,0.02487,-0.11809,-0.23505,0.03700,0.00014,0.03725,0.03677,0.04092,0.00007,0.04109,0.04083,0.06607,0.51813,1.71651,-1.40884,5.38150,0.09497,5.66165,5.12882,1.70866,0.08829,2.03515,1.48924,1.72836,0.09085,2.02028,1.53147,5.39602,0.23684,6.06156,4.84346,23.59497,1.66178,30.15991,20.14005,24.49688,2.09310,32.13179,20.29110,-2.05790,0.02659,-1.98824,-2.13904,0.73287,0.01175,0.77069,0.70367,0.22390,0.22835,1.28872,-0.20649,-3.72308,0.07325,-3.56695,-3.99328,6.03179,0.18540,6.48918,5.51060,6.00848,0.20470,6.60445,5.48124,6.02013,0.15981,6.53057,5.56620,4.25913,0.09237,4.48145,4.02048,17.39862,1.92828,27.92861,14.72028,-6.67264,1.35399,-3.93978,-12.28478,-0.07680,0.01083,-0.05073,-0.10906,0.63823,0.01010,0.66329,0.61457,3.09504,0.42158,5.16078,2.37925,-3.67152,0.51425,-2.80046,-5.94922
942,5.299144506454468,385200,-273.15484,-59.46798,0.64924,0.01859,2.71164,2.56887,619.90872,-1418.55372,-0.17612,0.02329,-0.12359,-0.23547,0.03699,0.00007,0.03714,0.03687,0.04066,0.00014,0.04091,0.04046,-0.08102,0.49833,1.39124,-1.26697,5.41635,0.09719,5.68425,5.16401,1.71432,0.09926,1.97960,1.50789,1.72741,0.09557,2.00082,1.47465,5.35159,0.21018,5.85655,4.91517,23.61466,1.77886,28.37910,19.02951,24.55992,2.15814,31.61288,20.06535,-2.04794,0.02489,-1.99110,-2.12394,0.73117,0.01040,0.76173,0.70183,0.22932,0.25119,1.60153,-0.17886,-3.71418,0.08885,-3.54733,-4.34450,5.98090,0.18177,6.42268,5.51769,5.96900,0.18535,6.43274,5.52886,5.97495,0.15336,6.42771,5.60948,4.23946,0.07432,4.44035,4.05275,17.57723,2.77132,31.19242,14.45471,-6.72397,1.38225,-3.77682,-11.45934,-0.07278,0.01082,-0.04747,-0.10284,0.64204,0.01038,0.67025,0.61118,3.18604,0.42751,5.14158,2.31611,-3.60092,0.42198,-2.80462,-5.65500
943,4.615432977676392,385600,-238.83829,-81.05624,1.06047,0.00165,2.69811,1.91561,1176.71996,-1457.81484,-0.17529,0.02377,-0.09529,-0.25250,0.03701,0.00009,0.03717,0.03689,0.04070,0.00012,0.04086,0.04050,0.01162,0.50462,1.54376,-1.27097,5.44420,0.09346,5.73401,5.20085,1.71004,0.09044,2.04208,1.44892,1.72403,0.09525,2.00905,1.46713,5.36740,0.22396,6.10260,4.67741,23.72460,1.69030,29.80579,20.60848,24.69373,2.18911,32.03179,19.91376,-2.05375,0.02545,-1.99159,-2.13560,0.72675,0.01016,0.75975,0.69880,0.25206,0.21497,1.25611,-0.14845,-3.74295,0.10866,-3.57888,-4.27529,6.00095,0.17592,6.56043,5.62507,6.00623,0.20459,6.60875,5.41877,6.00359,0.15559,6.47755,5.60655,4.22787,0.07515,4.45351,3.96568,17.51773,2.40241,30.71159,14.72164,-6.63095,1.31684,-4.07552,-11.80828,-0.07565,0.01126,-0.04749,-0.09942,0.64249,0.01194,0.67431,0.61361,3.19394,0.41688,5.13246,2.44462,-3.62511,0.38718,-2.74003,-5.53529
944,5.890923976898193,386000,-209.07881,-26.07112,-1.54387,0.02782,3.04416,2.81889,1147.97260,-1137.22488,-0.17527,0.02501,-0.09892,-0.23974,0.03688,0.00007,0.03699,0.03676,0.04041,0.00012,0.04069,0.04026,-0.07340,0.53171,1.37032,-1.81794,5.47804,0.09885,5.75802,5.13873,1.70979,0.08948,1.99138,1.48413,1.73136,0.09503,1.96781,1.48464,5.39140,0.23774,5.98293,4.85089,23.62836,1.73497,29.85749,19.35341,24.62557,2.10080,31.52278,19.74858,-2.04736,0.02615,-1.96257,-2.12688,0.74059,0.01009,0.76719,0.71030,0.21963,0.20978,1.31083,-0.16257,-3.75290,0.10502,-3.58720,-4.47201,5.98417,0.19228,6.52180,5.51795,5.97049,0.20103,6.50882,5.36218,5.97733,0.16348,6.42143,5.44006,4.28713,0.07569,4.49281,4.06144,17.79803,3.11372,34.30913,14.55316,-6.50978,1.44134,-3.31294,-12.25177,-0.06932,0.00910,-0.04930,-0.09027,0.64278,0.01122,0.67154,0.61227,3.17690,0.39223,4.84523,2.24086,-3.58429,0.46706,-2.79651,-5.81675
945,3.67314076423645,386400,-178.29735,-28.30691,0.88999,0.00169,2.98907,0.68234,1266.44681,-1409.61000,-0.17311,0.02459,-0.11955,-0.26489,0.03666,0.00007,0.03678,0.03655,0.04037,0.00021,0.04074,0.04011,0.02683,0.53241,1.49434,-1.34136,5.51403,0.09548,5.78487,5.27932,1.73011,0.10236,2.06185,1.38605,1.73460,0.10271,2.06914,1.46798,5.40134,0.19834,6.10027,4.81175,23.68850,1.73512,31.20028,19.73948,24.44447,2.02275,31.35195,19.73828,-2.04662,0.02704,-1.98331,-2.11253,0.73595,0.01063,0.76314,0.70748,0.24302,0.26532,1.75440,-0.13642,-3.77028,0.08596,-3.60883,-4.25442,5.98036,0.19710,6.56257,5.54525,6.03690,0.19941,6.47857,5.43772,6.00863,0.16342,6.45705,5.58884,4.25211,0.07181,4.42252,4.07138,17.70038,2.10048,26.74846,14.89651,-6.53336,1.25458,-3.53003,-11.35107,-0.07265,0.00979,-0.04757,-0.09639,0.64821,0.01157,0.67500,0.62067,3.25995,0.45189,5.19101,2.34112,-3.56618,0.45395,-2.74345,-5.82948
