EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,backward_eval_rewards,forward_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
706,4.626786470413208,290800,-6.87692,-6.31683,-0.01914,0.00161,2.57775,2.04738,-8.64291,-9.72115,-0.10965,0.01353,-0.07075,-0.15376,0.02860,0.00003,0.02870,0.02854,0.03842,0.00014,0.03871,0.03819,-0.02707,0.97846,2.68744,-2.51093,6.99693,0.13362,7.31453,6.57845,0.80084,0.06829,1.03892,0.64732,0.84728,0.07220,1.02043,0.64663,4.18147,0.33805,5.30187,3.43953,20.02541,1.77259,27.55300,15.79310,20.64152,1.91784,26.47772,15.86295,-2.11418,0.03876,-2.01547,-2.22549,1.01288,0.01836,1.05281,0.95730,-0.13658,0.37102,1.40386,-0.64449,-4.48449,0.03779,-4.37114,-4.61000,6.01919,0.29425,6.83569,5.32028,5.96236,0.31033,6.74426,5.16309,5.99078,0.28754,6.78649,5.25990,7.00695,0.11697,7.25357,6.62105,20.43784,1.21815,27.73022,19.08348,-7.23213,1.30077,-5.00021,-11.61304,-0.21206,0.01073,-0.18293,-0.23944,0.56847,0.01429,0.60966,0.53212,2.50953,0.69125,5.49480,1.58332,-3.46801,0.45996,-2.99262,-6.50521
707,4.344390153884888,291200,-6.87412,-15.13753,0.01158,0.00158,2.75642,1.58635,-6.26650,-6.83121,-0.11036,0.01416,-0.07068,-0.14651,0.02887,0.00009,0.02899,0.02870,0.03852,0.00011,0.03869,0.03834,0.12252,0.88013,2.21589,-1.99451,6.91338,0.12374,7.28866,6.54774,0.79657,0.06145,0.94520,0.63273,0.83224,0.06850,1.08328,0.65910,4.20713,0.32874,5.16759,3.38445,19.77298,1.67097,24.45976,15.99584,20.02440,1.89739,25.57559,15.35917,-2.11874,0.03379,-2.04356,-2.20009,1.01504,0.01758,1.05248,0.96323,-0.12722,0.37884,1.70695,-0.63718,-4.46027,0.04109,-4.34731,-4.58703,6.03290,0.27562,6.74365,5.37846,6.03938,0.27785,6.67912,5.31945,6.03614,0.25882,6.65259,5.41314,7.03163,0.11669,7.28155,6.73376,20.53441,1.08395,27.84426,19.23374,-7.05991,1.39522,-4.61124,-13.44966,-0.21370,0.01041,-0.18588,-0.24342,0.57186,0.01319,0.61041,0.53458,2.54355,0.57231,4.77402,1.61381,-3.44795,0.38571,-3.00149,-5.10536
708,3.9115185737609863,291600,-6.11552,-14.54891,0.02793,0.00158,2.98526,0.92465,-2.52234,-3.21370,-0.11000,0.01262,-0.07757,-0.15284,0.02907,0.00008,0.02920,0.02892,0.03875,0.00003,0.03881,0.03867,0.02968,0.97583,2.55709,-2.78310,6.85505,0.12333,7.19417,6.42134,0.80238,0.06591,0.97577,0.63452,0.83941,0.06254,1.00152,0.64738,4.20578,0.27727,5.00105,3.50172,20.09061,1.84793,27.65804,15.19142,20.17993,1.65559,24.57170,15.83625,-2.11168,0.03566,-2.00696,-2.18840,1.01705,0.01900,1.05202,0.96446,-0.06102,0.37576,1.55651,-0.53246,-4.48898,0.04815,-4.36470,-4.61424,6.01796,0.29402,6.82807,5.09265,5.99865,0.31102,6.82668,5.15758,6.00830,0.28785,6.74980,5.18348,7.03890,0.11952,7.26667,6.69662,20.59185,1.26435,28.29957,19.09107,-7.09811,1.32350,-4.75965,-14.07052,-0.21519,0.01087,-0.18614,-0.24488,0.57575,0.01569,0.60885,0.52869,2.52905,0.65698,6.37928,1.61234,-3.45447,0.34709,-3.05544,-5.08518
709,5.700082302093506,292000,-6.79475,-10.29686,-0.04778,0.00158,2.44807,3.25035,-7.72543,-7.54702,-0.10994,0.01230,-0.07103,-0.13628,0.02917,0.00009,0.02933,0.02905,0.03889,0.00011,0.03904,0.03869,0.06620,1.03105,3.65443,-3.92996,6.77396,0.13107,7.18102,6.39124,0.81590,0.06738,0.98344,0.64511,0.84584,0.06974,1.07083,0.66207,4.22785,0.33827,5.22072,3.35775,20.31677,1.80546,24.86538,16.28218,20.53606,1.88121,27.21116,16.63080,-2.11154,0.04063,-1.95739,-2.24951,1.02522,0.02103,1.08712,0.95449,-0.00698,0.44495,1.93721,-0.51443,-4.48151,0.05332,-4.33875,-4.63273,6.02714,0.30619,6.94956,4.81613,6.01112,0.33220,7.21766,4.86725,6.01913,0.30466,7.08361,4.84169,7.08170,0.13305,7.50737,6.64077,20.48175,0.67585,23.24824,19.25461,-7.24518,1.29255,-4.65395,-10.80028,-0.21697,0.01192,-0.18169,-0.24364,0.57607,0.01493,0.61474,0.51924,2.53572,0.66046,5.09845,1.62161,-3.48141,0.38999,-3.02392,-5.75417
710,5.220469236373901,292400,-6.28478,-6.76691,0.04271,0.00158,2.96087,2.25797,-4.73993,-5.63765,-0.10916,0.01183,-0.08459,-0.15674,0.02916,0.00006,0.02933,0.02908,0.03845,0.00012,0.03874,0.03832,-0.02258,0.99162,2.59783,-2.88247,6.72483,0.14127,7.12536,6.29206,0.80482,0.06486,0.99249,0.63888,0.83817,0.06698,1.01818,0.66715,4.24291,0.34868,5.70441,3.30371,20.28055,2.03966,29.28449,15.42055,20.55097,1.91149,25.86707,15.03349,-2.10980,0.03869,-1.99318,-2.22521,1.01640,0.01987,1.07612,0.96325,-0.06820,0.42083,1.64268,-0.60271,-4.47034,0.04891,-4.36708,-4.66062,6.02006,0.28770,6.72518,5.13884,5.96427,0.32727,6.88359,5.16413,5.99217,0.29276,6.76930,5.15149,7.02679,0.11863,7.37080,6.73648,20.59900,0.90721,25.00017,19.19582,-7.19667,1.21521,-4.82057,-11.56864,-0.21560,0.01152,-0.18782,-0.24408,0.57129,0.01452,0.61048,0.53810,2.60851,0.71336,5.79954,1.51672,-3.41447,0.41266,-3.05066,-5.71303
711,4.9166038036346436,292800,-5.33793,-5.10525,0.02733,0.00160,3.08476,1.83019,-4.41117,-4.48433,-0.10923,0.01336,-0.07586,-0.14937,0.02935,0.00004,0.02939,0.02926,0.03858,0.00009,0.03870,0.03842,0.04710,0.93298,2.57881,-2.23431,6.63830,0.13766,7.03672,6.30892,0.81115,0.07102,1.00849,0.58593,0.85431,0.07024,1.04059,0.70142,4.28420,0.36447,5.37027,3.47614,20.46701,2.00724,29.10358,15.32815,20.90398,1.98082,26.78979,16.10621,-2.10936,0.03620,-2.01874,-2.20401,1.01985,0.01861,1.07290,0.98003,-0.06925,0.40160,1.98023,-0.61490,-4.46745,0.04930,-4.32649,-4.61214,6.00324,0.27706,6.89205,5.34843,6.02539,0.30055,6.71386,5.14407,6.01431,0.27552,6.75419,5.33411,7.06880,0.11711,7.34489,6.78266,20.56640,1.26761,27.79602,19.31891,-7.31062,1.52540,-4.91958,-16.44090,-0.21654,0.01095,-0.18941,-0.24404,0.57855,0.01284,0.61886,0.54747,2.58998,0.64719,6.28600,1.63570,-3.41728,0.35548,-3.03132,-5.11268
712,3.8462560176849365,293200,-4.92900,-12.42543,0.05045,0.00157,2.38701,1.45762,-4.37135,-4.63703,-0.10985,0.01295,-0.07188,-0.14273,0.02943,0.00007,0.02952,0.02932,0.03891,0.00013,0.03907,0.03869,0.10815,0.96740,3.67895,-2.65409,6.55607,0.15113,7.05293,6.13911,0.80714,0.07125,1.02645,0.62685,0.85033,0.07094,1.06356,0.61584,4.30597,0.32686,5.16883,3.54262,20.38278,2.12818,27.82077,15.59144,20.83119,2.01701,28.95073,15.34957,-2.10939,0.03675,-1.99783,-2.23473,1.02827,0.02027,1.09303,0.95686,-0.08928,0.37877,1.51932,-0.61787,-4.50493,0.05064,-4.36115,-4.69773,6.02296,0.28954,7.03865,5.24532,6.04163,0.32155,7.13929,5.06384,6.03229,0.28636,7.08897,5.21102,7.09563,0.12968,7.46907,6.64097,20.33682,0.80541,26.01284,19.07872,-7.19014,1.21945,-4.83899,-11.52466,-0.21600,0.01219,-0.17084,-0.24575,0.58203,0.01487,0.62434,0.53249,2.56337,0.64735,5.64482,1.62045,-3.42360,0.30268,-3.00058,-4.73258
713,4.755934476852417,293600,-5.44061,-18.09257,-0.05821,0.00160,3.13268,1.62160,-5.40687,-5.44537,-0.10787,0.01272,-0.07516,-0.13978,0.02927,0.00010,0.02949,0.02915,0.03893,0.00008,0.03904,0.03882,-0.09511,0.89468,1.91915,-2.74397,6.48731,0.15040,6.99182,6.06125,0.81255,0.06704,0.97179,0.66676,0.83998,0.06695,1.02797,0.68424,4.25821,0.31149,5.64774,3.37900,20.54378,2.00708,26.52305,16.18274,20.50379,1.84224,26.90115,15.45121,-2.10059,0.03314,-2.00064,-2.17421,1.02590,0.01712,1.06697,0.97478,-0.11174,0.32330,1.79717,-0.54515,-4.47728,0.04586,-4.37185,-4.58945,5.95305,0.26943,6.49899,5.14770,5.99239,0.29634,6.70585,5.23794,5.97272,0.26461,6.57148,5.19282,7.09378,0.11442,7.35358,6.77407,20.44725,0.92950,27.90457,19.20094,-7.18106,1.21925,-4.96793,-11.21179,-0.21728,0.01161,-0.18917,-0.24842,0.57977,0.01370,0.61458,0.54268,2.45951,0.58913,5.08544,1.49987,-3.50928,0.44373,-3.04271,-5.77911
714,4.746485948562622,294000,-5.03167,-1.94208,0.02022,0.00174,2.56661,2.17809,-5.46421,-5.71876,-0.10887,0.01240,-0.07215,-0.14846,0.02920,0.00008,0.02934,0.02913,0.03893,0.00009,0.03911,0.03881,0.06210,0.97832,2.17469,-2.50959,6.38904,0.14637,6.85237,5.97665,0.80523,0.06492,0.99838,0.63819,0.84011,0.06701,1.07224,0.68105,4.29481,0.33561,5.39610,3.45295,20.43968,1.76883,26.43280,15.39371,20.49270,1.73580,26.89472,16.40708,-2.10962,0.03762,-2.01386,-2.19637,1.02667,0.01841,1.06710,0.97604,-0.11185,0.35514,1.76059,-0.62379,-4.48852,0.05411,-4.34968,-4.66135,6.02077,0.29701,6.75421,5.23117,6.01562,0.31299,6.71917,5.14036,6.01820,0.28898,6.64438,5.25382,7.10261,0.11839,7.38282,6.82511,20.50634,1.26961,31.44055,18.93778,-7.32058,1.27409,-4.86438,-11.81769,-0.21891,0.01099,-0.19478,-0.24484,0.57856,0.01458,0.61005,0.53874,2.49358,0.62674,4.95331,1.66497,-3.47807,0.36701,-3.01978,-5.68370
715,4.84561824798584,294400,-5.30946,-15.89826,-0.16620,0.00160,2.85479,1.98916,-6.42087,-6.73467,-0.10847,0.01339,-0.07423,-0.13851,0.02940,0.00008,0.02952,0.02930,0.03905,0.00007,0.03916,0.03891,0.06147,1.02508,2.94670,-3.38782,6.31758,0.16697,6.78520,5.87871,0.79967,0.06399,0.97945,0.62433,0.84619,0.07141,1.01786,0.63481,4.27428,0.33643,5.24787,3.39751,20.25794,1.84697,26.25955,16.13811,20.78271,2.04404,27.65330,15.50272,-2.10985,0.03979,-1.99315,-2.22086,1.02598,0.02176,1.09106,0.95708,-0.09644,0.42252,1.56665,-0.61712,-4.50271,0.05664,-4.38653,-4.64639,6.02823,0.31674,6.92585,4.92359,6.00716,0.32119,6.83661,5.07342,6.01769,0.30290,6.86755,5.00157,7.09580,0.12816,7.50402,6.66652,20.43900,0.80898,26.19778,19.09594,-7.26774,1.34948,-4.61738,-12.92349,-0.21919,0.01187,-0.18689,-0.25476,0.57914,0.01543,0.61172,0.51741,2.63943,0.62578,5.09845,1.56776,-3.48168,0.39205,-3.11558,-5.59183
716,2.520219564437866,294800,-5.29658,-21.54190,0.03059,0.00153,2.51769,0.00095,-4.55274,-4.21395,-0.10836,0.01393,-0.06649,-0.14772,0.02964,0.00008,0.02980,0.02949,0.03932,0.00016,0.03955,0.03911,0.08081,0.96412,2.85666,-2.01224,6.21878,0.17053,6.60291,5.70722,0.82253,0.07037,1.05298,0.64954,0.85800,0.06920,1.06277,0.71382,4.28400,0.35013,5.31690,3.48548,20.74668,2.11279,27.92785,15.32556,21.13429,1.95369,29.00932,16.51466,-2.10499,0.03799,-2.01146,-2.21277,1.03409,0.01964,1.08121,0.97720,-0.06085,0.35210,1.22842,-0.57356,-4.46930,0.04256,-4.35799,-4.60913,6.01172,0.29426,6.84457,5.30166,6.03709,0.30623,6.93974,5.36843,6.02441,0.28567,6.84608,5.40770,7.15352,0.12126,7.47170,6.80478,20.50936,0.83627,24.39184,19.14379,-7.21274,1.26237,-4.94164,-12.81830,-0.22149,0.01093,-0.18893,-0.25448,0.58601,0.01429,0.64352,0.55148,2.53848,0.58927,4.71802,1.55539,-3.50186,0.32071,-3.07597,-5.14324
717,5.332351922988892,295200,-5.45334,-8.78050,0.06876,0.00157,2.76024,2.57050,-5.85328,-4.72269,-0.10713,0.01488,-0.07578,-0.14554,0.02957,0.00004,0.02962,0.02947,0.03924,0.00005,0.03942,0.03920,-0.01727,0.87772,2.03458,-1.90868,6.15178,0.15904,6.47215,5.53117,0.81707,0.06579,1.03494,0.67441,0.85366,0.06818,1.01768,0.63664,4.30456,0.35619,5.42175,3.49929,20.66527,1.93900,26.32435,16.41632,21.10626,2.12120,29.98869,16.89702,-2.09788,0.03523,-2.00808,-2.18351,1.02964,0.01771,1.07015,0.97833,-0.05154,0.40034,1.75614,-0.58241,-4.49362,0.05396,-4.35550,-4.64862,6.00407,0.27693,6.82173,5.31599,5.98485,0.28290,6.70301,5.30632,5.99446,0.25981,6.60579,5.43726,7.12208,0.11108,7.39624,6.79315,20.53318,1.22251,29.51802,18.95906,-7.31144,1.53307,-4.62623,-17.65836,-0.22105,0.01180,-0.19443,-0.24644,0.58756,0.01292,0.61669,0.55290,2.44433,0.55166,4.41429,1.60074,-3.57137,0.39498,-3.13466,-5.73151
718,4.057734489440918,295600,-4.94731,-10.80891,-0.11835,0.00158,3.12446,0.93165,-2.65559,-3.13629,-0.10843,0.01311,-0.07614,-0.14673,0.02974,0.00009,0.02988,0.02958,0.03944,0.00005,0.03949,0.03925,0.11689,0.90190,2.27019,-2.67219,6.05990,0.16360,6.51266,5.67704,0.81922,0.06479,1.01972,0.61338,0.86281,0.07124,1.06105,0.70545,4.23266,0.30833,5.13645,3.22991,20.87720,2.05824,28.49577,15.85667,21.29370,2.06414,29.36673,17.26921,-2.10595,0.03457,-1.98647,-2.17809,1.03533,0.01869,1.07937,0.97780,-0.07640,0.34652,1.69627,-0.55192,-4.50031,0.05040,-4.37941,-4.66138,6.04725,0.27973,6.62092,5.25208,6.02089,0.28714,6.72931,5.01366,6.03407,0.26740,6.67471,5.19970,7.15525,0.12223,7.50186,6.83746,20.46230,0.82374,25.28973,19.32279,-7.28158,1.29324,-4.88507,-12.27205,-0.21853,0.01075,-0.18612,-0.24245,0.58720,0.01330,0.61736,0.54877,2.53185,0.54034,5.26587,1.62302,-3.51962,0.32461,-3.08650,-5.03667
719,5.350171327590942,296000,-4.85132,-12.03760,-0.06785,0.00155,2.90903,2.43955,-5.13422,-5.08889,-0.10794,0.01255,-0.07180,-0.14404,0.02991,0.00006,0.03001,0.02978,0.03937,0.00007,0.03948,0.03926,-0.05346,0.95173,2.93447,-3.33247,5.97436,0.19234,6.47583,5.35044,0.81618,0.07190,1.03146,0.64792,0.85384,0.07348,1.05632,0.70089,4.28396,0.34523,5.30210,3.55334,20.94841,2.23582,28.74277,16.56778,21.28317,2.21458,33.72115,16.57202,-2.09733,0.03705,-1.98533,-2.21598,1.03596,0.01811,1.08423,0.98724,-0.04104,0.38889,2.00000,-0.60087,-4.47259,0.04974,-4.35550,-4.64750,5.98493,0.29075,6.73285,5.00660,5.98326,0.30776,7.01750,5.01589,5.98410,0.28257,6.87517,5.01125,7.15292,0.10487,7.43637,6.85676,20.47086,0.97868,27.08469,19.21237,-7.31825,1.49284,-5.10302,-12.54717,-0.22147,0.01136,-0.19178,-0.25509,0.58681,0.01440,0.62363,0.54006,2.49561,0.48357,4.14711,1.66445,-3.56185,0.46448,-3.08821,-6.16586
720,7.008421897888184,296400,-4.68083,-16.92660,0.00482,0.00158,2.56260,4.44419,-5.12155,-6.32913,-0.10761,0.01339,-0.07306,-0.15391,0.02981,0.00005,0.02991,0.02974,0.03926,0.00006,0.03936,0.03916,-0.00207,0.93335,2.74220,-2.85138,5.88704,0.17489,6.26665,5.38184,0.82008,0.07183,1.03343,0.65100,0.85187,0.06712,1.06260,0.69734,4.33937,0.32226,5.29509,3.70319,20.95432,2.07605,27.54198,15.90637,21.19042,2.05883,28.45938,16.71811,-2.09679,0.03771,-1.98233,-2.22230,1.03830,0.02012,1.09231,0.97934,-0.06520,0.36009,1.86900,-0.51596,-4.50183,0.05286,-4.38388,-4.62830,6.00912,0.29411,6.96966,5.20599,5.98878,0.29396,6.81642,5.09861,5.99895,0.27652,6.80565,5.15230,7.17932,0.11772,7.49008,6.85504,20.76393,1.20307,28.10042,19.35646,-7.41810,1.38858,-5.35689,-13.66156,-0.22073,0.01073,-0.17916,-0.24867,0.59024,0.01372,0.63281,0.55456,2.59859,0.56028,4.66161,1.66843,-3.52013,0.37103,-3.14215,-6.48827
721,3.123400926589966,296800,-4.50653,-3.91227,-0.15718,0.00158,2.77633,0.34544,-3.49618,-3.52752,-0.10799,0.01310,-0.07699,-0.16029,0.02987,0.00007,0.03001,0.02977,0.03937,0.00005,0.03943,0.03923,-0.01758,0.93433,2.83115,-2.74691,5.78193,0.18964,6.24359,5.36714,0.81995,0.06491,1.01556,0.63963,0.85586,0.07149,1.05114,0.66459,4.33990,0.34734,5.80698,3.75681,20.95832,1.89603,26.88005,17.12613,20.90168,1.79450,26.11992,16.79727,-2.09458,0.03536,-1.98370,-2.18819,1.04231,0.02028,1.09879,0.97466,-0.04488,0.40198,2.00000,-0.60652,-4.50108,0.06720,-4.36068,-4.70182,5.98143,0.29973,6.90121,5.13546,6.00925,0.28033,6.77191,5.24062,5.99534,0.27658,6.83656,5.18804,7.19415,0.12477,7.58465,6.79397,20.53015,0.91391,26.56764,19.16007,-7.38787,1.54654,-5.09113,-14.04843,-0.22304,0.01057,-0.19632,-0.24960,0.59165,0.01591,0.64801,0.54322,2.56284,0.60778,4.76263,1.67624,-3.55080,0.39117,-3.11673,-5.58970
722,3.8344566822052,297200,-4.29991,-16.58570,-0.08215,0.00156,2.61233,1.22051,-3.89468,-4.61508,-0.10701,0.01213,-0.07385,-0.14471,0.02979,0.00007,0.02990,0.02964,0.03926,0.00007,0.03935,0.03909,-0.07923,0.89872,2.37818,-2.71815,5.70755,0.17701,6.26580,5.11455,0.81020,0.06535,1.05276,0.62261,0.85228,0.06496,1.05467,0.70400,4.30842,0.31147,5.22084,3.60953,20.42129,1.78413,26.03416,16.25866,20.97829,1.91368,29.75014,16.52081,-2.09193,0.03530,-1.99554,-2.18597,1.04194,0.01961,1.08903,0.97920,-0.05436,0.44050,2.00000,-0.62459,-4.48705,0.04565,-4.35427,-4.59961,5.98073,0.27960,6.71473,5.15796,5.97196,0.29447,6.74194,5.09698,5.97634,0.26654,6.70577,5.19566,7.19740,0.11952,7.48509,6.84144,20.44567,0.84649,24.48956,19.09433,-7.36414,1.34860,-4.88601,-12.43299,-0.22355,0.01102,-0.18804,-0.24816,0.58925,0.01322,0.62610,0.54967,2.57402,0.68327,6.66549,1.59750,-3.46700,0.29937,-3.11221,-4.85668
723,6.568918228149414,297600,-4.55961,-25.18693,0.08655,0.00151,2.92859,3.63875,-4.51679,-3.87210,-0.10600,0.01309,-0.05515,-0.15145,0.02984,0.00013,0.03006,0.02964,0.03929,0.00017,0.03965,0.03909,0.25788,0.93875,2.28273,-2.64079,5.58973,0.20066,6.23137,5.03168,0.81734,0.06637,0.97683,0.63332,0.86285,0.07110,1.03434,0.67423,4.27976,0.33791,5.41125,3.57562,20.92182,2.06622,27.66943,15.70724,21.43753,1.96360,28.61356,16.90637,-2.10570,0.03595,-1.98708,-2.18635,1.04350,0.01952,1.09168,0.98663,-0.00495,0.46524,2.00000,-0.54348,-4.49665,0.04940,-4.38783,-4.63059,6.07606,0.29239,6.81795,5.22541,6.07683,0.29674,6.76335,5.21010,6.07644,0.27822,6.67175,5.21776,7.21164,0.11193,7.53810,6.89523,20.78140,1.36172,31.67950,19.46458,-7.27875,1.24259,-4.51623,-14.62789,-0.22591,0.01124,-0.19421,-0.25446,0.59758,0.01421,0.63350,0.56016,2.56867,0.68041,5.27036,1.69207,-3.59535,0.35778,-3.15403,-5.70323
724,5.622348785400391,298000,-4.14546,-17.03353,-0.11618,0.00162,2.70152,2.91916,-3.41593,-2.66566,-0.10878,0.01262,-0.07553,-0.14901,0.03001,0.00010,0.03018,0.02981,0.03960,0.00007,0.03973,0.03950,-0.11304,0.92316,2.64171,-2.88967,5.51062,0.18438,6.11535,4.89307,0.82844,0.06580,1.07027,0.65363,0.86380,0.06765,1.04081,0.67333,4.29411,0.33114,5.24664,3.52502,21.15459,2.15473,32.17561,16.79352,21.35832,1.97462,28.56978,16.74956,-2.08540,0.03591,-1.96532,-2.18703,1.04625,0.01703,1.09761,0.99558,-0.11045,0.38508,1.84252,-0.53830,-4.52389,0.05097,-4.39319,-4.67272,5.95468,0.28200,6.85211,5.13060,5.97916,0.30126,6.72804,5.10597,5.96692,0.27453,6.78216,5.13985,7.23173,0.10864,7.55533,6.89424,20.73247,0.91773,25.97871,19.40565,-7.55852,1.64591,-4.73448,-12.93806,-0.22740,0.01078,-0.19977,-0.25885,0.59579,0.01409,0.63472,0.56025,2.47198,0.61419,5.43371,1.56110,-3.56489,0.27883,-3.21651,-5.33390
725,3.798776626586914,298400,-3.99603,-12.45106,-0.10754,0.00160,2.75200,1.04513,-5.10885,-4.84749,-0.10761,0.01324,-0.07225,-0.14035,0.02983,0.00004,0.02992,0.02977,0.03971,0.00013,0.03990,0.03949,0.10580,0.96346,2.35697,-2.37820,5.38508,0.19104,5.87996,4.90401,0.82611,0.06643,0.99695,0.64813,0.87121,0.07826,1.13268,0.69756,4.36343,0.38941,5.46087,3.53455,21.14705,2.04410,27.62099,16.66961,21.39906,2.04361,28.77068,16.49764,-2.09668,0.03718,-2.00145,-2.19396,1.04582,0.01887,1.09552,1.00110,-0.13211,0.31783,1.54959,-0.59364,-4.46062,0.03820,-4.35534,-4.56805,6.01591,0.29225,6.68427,5.13367,6.04822,0.31534,6.88309,5.11987,6.03207,0.28645,6.70166,5.28665,7.22513,0.11650,7.52667,6.95794,20.64621,0.63375,23.12473,19.12332,-7.34420,1.36561,-4.63516,-11.87289,-0.22817,0.01012,-0.19813,-0.25431,0.59469,0.01357,0.64231,0.55843,2.51928,0.52283,5.38764,1.55410,-3.52972,0.25803,-3.20195,-5.03404
726,4.569472789764404,298800,-4.35250,-5.63399,-0.07071,0.00158,2.96774,1.60009,-5.62492,-4.96349,-0.10784,0.01151,-0.07881,-0.14599,0.03002,0.00010,0.03015,0.02988,0.03994,0.00005,0.04004,0.03984,0.02646,0.96302,2.26147,-2.19398,5.30748,0.20635,5.77082,4.79751,0.82620,0.06891,1.01672,0.60002,0.87003,0.07097,1.06827,0.65849,4.31257,0.33563,5.31291,3.42384,20.94036,2.10480,27.44725,15.92740,21.15852,1.99405,27.81401,16.54683,-2.09077,0.03695,-2.00385,-2.18144,1.04668,0.01978,1.10152,0.99919,-0.07200,0.40193,1.76563,-0.55796,-4.46022,0.03920,-4.35194,-4.54889,6.02710,0.29347,6.81936,5.37634,5.98689,0.30767,6.74121,5.25490,6.00699,0.28665,6.67542,5.34686,7.21436,0.11622,7.55222,6.93075,20.72656,0.99896,26.57463,19.11987,-7.30409,1.40492,-5.15975,-12.52240,-0.22728,0.01151,-0.18852,-0.25371,0.59651,0.01405,0.63475,0.56005,2.63022,0.63429,4.97823,1.59619,-3.52913,0.33601,-3.16924,-6.37162
727,5.381241798400879,299200,-5.11512,-14.00857,-0.09175,0.00167,2.45957,2.91993,-7.83811,-8.29788,-0.10739,0.01290,-0.07680,-0.14148,0.03015,0.00010,0.03033,0.03005,0.03980,0.00003,0.03985,0.03973,0.08234,0.92105,2.40657,-2.26411,5.22816,0.20898,5.77971,4.58423,0.82232,0.06808,1.05659,0.64898,0.86619,0.07196,1.18867,0.66927,4.34228,0.33066,5.39958,3.58617,20.85598,1.81691,25.39533,16.18867,21.25020,2.05049,27.88497,16.49610,-2.09482,0.03495,-2.00587,-2.19742,1.04788,0.01985,1.10216,0.99349,-0.13335,0.31060,0.98093,-0.57600,-4.48271,0.04190,-4.36569,-4.61320,6.04080,0.29219,6.78903,5.29314,6.00675,0.28746,6.75071,5.28247,6.02377,0.27376,6.71566,5.32552,7.22690,0.11737,7.52019,6.86455,20.59736,0.78119,26.96531,19.32271,-7.44163,1.41213,-5.05969,-13.20448,-0.22955,0.01130,-0.20259,-0.25979,0.59360,0.01356,0.63814,0.56197,2.57346,0.57019,5.03294,1.56497,-3.50869,0.30293,-3.10385,-4.71962
728,4.946317911148071,299600,-5.63702,-21.08159,-0.17819,0.00160,2.89637,2.04830,-6.90745,-6.70040,-0.10788,0.01271,-0.07746,-0.14282,0.03016,0.00013,0.03033,0.02995,0.03987,0.00005,0.03995,0.03976,-0.02959,0.94225,2.79438,-2.35398,5.11889,0.20132,5.60005,4.52624,0.82901,0.05787,0.98126,0.69526,0.87068,0.07302,1.07958,0.67425,4.37043,0.35239,5.63859,3.54815,20.90239,1.92502,27.46166,15.72723,21.33200,2.09489,30.10532,16.94072,-2.08861,0.03786,-1.99338,-2.21174,1.04908,0.01873,1.09984,1.00205,-0.12597,0.33734,1.46769,-0.52484,-4.47298,0.05287,-4.34899,-4.61131,5.97588,0.29840,6.96762,5.29327,6.00775,0.30345,6.69277,5.18993,5.99182,0.28037,6.82430,5.29496,7.22748,0.11022,7.47852,6.86214,20.66115,1.27426,29.19974,19.15967,-7.27420,1.13528,-4.95190,-10.32473,-0.22786,0.01036,-0.19993,-0.25605,0.59397,0.01214,0.62660,0.56721,2.57799,0.71230,6.21877,1.58992,-3.55181,0.32454,-3.15628,-5.54814
