EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,forward_10_eval_rewards,forward_5_eval_rewards,forward_6_eval_rewards,forward_7_eval_rewards,forward_8_eval_rewards,forward_9_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,alpha_2_Mean,alpha_2_Std,alpha_2_Max,alpha_2_Min,alpha_3_Mean,alpha_3_Std,alpha_3_Max,alpha_3_Min,alpha_4_Mean,alpha_4_Std,alpha_4_Max,alpha_4_Min,alpha_5_Mean,alpha_5_Std,alpha_5_Max,alpha_5_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_prob_2_Mean,log_prob_2_Std,log_prob_2_Max,log_prob_2_Min,log_prob_3_Mean,log_prob_3_Std,log_prob_3_Max,log_prob_3_Min,log_prob_4_Mean,log_prob_4_Std,log_prob_4_Max,log_prob_4_Min,log_prob_5_Mean,log_prob_5_Std,log_prob_5_Max,log_prob_5_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
10,465.4639837741852,25200,-7713.93415,-9186.20569,-7.46291,0.09653,9.66746,455.69993,-10012.86320,-5019.57397,-5989.33469,-7014.10350,-8024.86737,-8990.42596,-7.74965,0.01698,-7.69981,-7.78825,0.53385,0.00913,0.54975,0.51828,0.53381,0.00913,0.54970,0.51823,0.53350,0.00915,0.54944,0.51789,0.53327,0.00916,0.54922,0.51764,0.53316,0.00917,0.54913,0.51752,0.53308,0.00917,0.54904,0.51743,-6.21315,0.16215,-5.93032,-6.49757,44.51915,1.54130,47.42219,41.16153,1.18661,0.13417,1.63784,0.91948,1.43044,0.31490,2.56366,1.02629,0.28572,0.06082,0.52440,0.17385,152.62549,45.19377,258.28488,40.86563,190.68710,74.60803,411.87772,64.33875,-0.25167,0.01054,-0.22968,-0.27870,0.04701,0.00401,0.05726,0.03815,-0.15581,0.00843,-0.13265,-0.17474,-0.47070,0.04828,-0.35571,-0.59959,-3.82831,0.05708,-3.67225,-3.97956,-3.82912,0.05756,-3.63731,-3.96626,-3.88895,0.04753,-3.72925,-3.98303,-3.91429,0.04740,-3.77672,-4.04391,-3.93353,0.04191,-3.79391,-4.04925,-3.94558,0.04365,-3.78057,-4.03919,-3.88996,0.03744,-3.76214,-3.99132,0.63331,0.04526,0.74471,0.52427,-1.52098,0.37658,-0.17887,-2.26036,-7.87210,0.88028,-6.40446,-12.53306,0.05436,0.01802,0.09783,0.00949,0.17736,0.01490,0.22622,0.13978,1.02452,0.11674,1.39631,0.68710,-0.55425,0.05709,-0.42680,-0.76957
11,443.01813888549805,26400,-7715.22989,-9109.38732,-7.93658,0.01363,9.79876,433.20571,-10024.15494,-5025.83312,-5993.67796,-7032.14211,-8027.12723,-9001.63300,-7.74269,0.01541,-7.69737,-7.78069,0.50319,0.00857,0.51812,0.48857,0.50314,0.00858,0.51808,0.48850,0.50274,0.00861,0.51773,0.48807,0.50250,0.00861,0.51749,0.48782,0.50238,0.00861,0.51737,0.48771,0.50227,0.00861,0.51728,0.48758,-6.76255,0.15795,-6.47314,-7.09757,49.78615,1.54535,52.60652,46.59881,1.30843,0.15220,1.92289,1.04351,1.40620,0.16774,2.00765,1.13528,0.30429,0.08390,0.61805,0.18056,180.94509,48.97448,314.42224,53.64454,176.06663,53.71731,347.88562,59.00764,-0.26378,0.01199,-0.22672,-0.29773,0.05100,0.00371,0.06440,0.04142,-0.15374,0.01198,-0.11672,-0.18087,-0.51376,0.05732,-0.37220,-0.65049,-3.76174,0.07079,-3.49549,-3.90807,-3.77105,0.06939,-3.51327,-3.95962,-3.84047,0.05853,-3.64667,-3.97146,-3.86317,0.05970,-3.68443,-4.01349,-3.87641,0.06067,-3.65435,-4.00094,-3.89958,0.05729,-3.69620,-4.03443,-3.83540,0.05129,-3.63498,-3.95705,0.69842,0.06047,0.89452,0.54508,-1.20982,0.47413,0.14875,-2.29747,-8.01414,0.83592,-6.75592,-11.63080,0.05704,0.02395,0.11355,0.00637,0.20115,0.01843,0.25808,0.15664,1.10313,0.14645,1.38971,0.72571,-0.65464,0.06858,-0.49916,-0.86556
12,465.9850311279297,27600,-7501.26039,-9118.47360,-7.01358,0.01387,9.93535,455.98155,-9994.47699,-4993.28272,-5995.51527,-6990.60161,-7989.70788,-8994.43910,-7.73194,0.01454,-7.68626,-7.78131,0.47440,0.00805,0.48842,0.46067,0.47434,0.00805,0.48836,0.46060,0.47387,0.00807,0.48793,0.46010,0.47362,0.00807,0.48768,0.45986,0.47349,0.00808,0.48756,0.45972,0.47335,0.00809,0.48744,0.45955,-7.28711,0.15543,-6.94710,-7.57697,55.15233,1.63750,58.59296,51.89858,1.41311,0.14135,1.75925,1.09583,1.67071,0.44518,3.89707,1.20859,0.32244,0.06803,0.50681,0.18103,207.86132,49.66312,310.63086,81.27625,247.63466,113.56809,676.74762,78.26036,-0.27464,0.00892,-0.25390,-0.30161,0.05638,0.00352,0.06549,0.04741,-0.15773,0.00758,-0.13820,-0.18084,-0.53623,0.04512,-0.44005,-0.67924,-3.68280,0.06942,-3.48746,-3.86054,-3.68606,0.06879,-3.49760,-3.84889,-3.76222,0.05572,-3.62601,-3.90767,-3.78357,0.06155,-3.63603,-3.91435,-3.80571,0.06231,-3.60680,-3.94449,-3.83443,0.05471,-3.68179,-3.97580,-3.75914,0.04661,-3.62407,-3.86421,0.78483,0.05514,0.94582,0.66766,-0.73596,0.43271,0.81283,-1.71273,-8.11356,0.81864,-6.47044,-11.51927,0.06215,0.02643,0.11983,0.00166,0.23316,0.01488,0.26827,0.19782,1.19341,0.12521,1.50296,0.86453,-0.71976,0.07437,-0.55977,-0.94112
13,449.97372555732727,28800,-7497.86246,-8977.68487,-10.45209,0.00337,9.82631,440.14399,-10005.39811,-5004.40335,-5997.04023,-7000.81662,-8002.26124,-9000.63590,-7.72555,0.01660,-7.68073,-7.76997,0.44737,0.00755,0.46053,0.43449,0.44730,0.00757,0.46047,0.43438,0.44677,0.00758,0.45997,0.43383,0.44653,0.00758,0.45972,0.43360,0.44636,0.00759,0.45958,0.43342,0.44618,0.00760,0.45942,0.43322,-7.79935,0.15288,-7.51020,-8.13044,60.55997,1.57655,63.48203,57.10101,1.52501,0.14868,2.01470,1.26664,1.94675,0.56826,3.83787,1.28608,0.33695,0.08585,0.61919,0.20389,234.46848,54.38394,385.71667,91.73158,304.99562,143.22154,670.80469,99.39410,-0.28824,0.00643,-0.27300,-0.30341,0.06295,0.00293,0.06965,0.05573,-0.15952,0.00691,-0.14355,-0.17751,-0.56272,0.03681,-0.48907,-0.66271,-3.58461,0.07018,-3.39123,-3.76329,-3.60870,0.07043,-3.43178,-3.75389,-3.68719,0.05823,-3.51517,-3.83380,-3.70123,0.06295,-3.46395,-3.85306,-3.73858,0.07021,-3.53600,-3.91021,-3.77007,0.06358,-3.55728,-3.93713,-3.68173,0.05011,-3.52186,-3.77920,0.85955,0.05477,1.02057,0.75403,-0.26303,0.49357,1.64668,-1.23109,-8.21518,0.80112,-6.86517,-11.44531,0.06278,0.02665,0.12791,0.00979,0.25932,0.01340,0.29922,0.23458,1.29665,0.11021,1.62095,1.07044,-0.81298,0.08310,-0.67529,-1.15948
14,460.23405480384827,30000,-7700.91359,-9096.98218,-4.92346,0.10480,9.84747,450.28172,-10005.98036,-4992.03121,-5996.22092,-6999.23106,-7999.29408,-9003.67967,-7.71850,0.01598,-7.67924,-7.75856,0.42201,0.00710,0.43437,0.40990,0.42188,0.00711,0.43426,0.40975,0.42130,0.00712,0.43370,0.40916,0.42108,0.00711,0.43348,0.40895,0.42088,0.00712,0.43329,0.40874,0.42068,0.00713,0.43309,0.40852,-8.29090,0.14462,-8.00820,-8.59212,65.96278,1.65074,68.96638,62.51894,1.61827,0.18017,2.20954,1.26287,1.73167,0.19143,2.44353,1.36319,0.35071,0.06706,0.55816,0.22824,254.08007,67.99543,424.92267,80.21255,260.33349,67.45300,428.96558,108.38542,-0.30048,0.00661,-0.28397,-0.31749,0.06875,0.00345,0.07811,0.06074,-0.16081,0.00809,-0.14234,-0.18145,-0.60122,0.02921,-0.53493,-0.67346,-3.49542,0.07641,-3.26338,-3.70438,-3.51899,0.07499,-3.25053,-3.72036,-3.60140,0.06740,-3.40289,-3.75506,-3.61521,0.06920,-3.39431,-3.79500,-3.64876,0.06949,-3.45651,-3.79535,-3.68179,0.06538,-3.47730,-3.89576,-3.59360,0.05151,-3.42262,-3.73098,0.94154,0.05259,1.13429,0.81301,0.13954,0.44374,1.65650,-1.12133,-8.39272,0.81076,-6.84718,-11.89640,0.06332,0.02515,0.12125,0.00440,0.28980,0.01498,0.34055,0.25220,1.41804,0.08737,1.68544,1.20735,-0.91842,0.08366,-0.74361,-1.18803
15,455.9987542629242,31200,-7802.90911,-9060.48376,-8.37200,0.13458,9.81939,446.04473,-10011.04513,-5000.87731,-5998.03985,-6998.47314,-8008.26953,-9007.21114,-7.71390,0.01548,-7.67576,-7.75198,0.39816,0.00668,0.40978,0.38677,0.39800,0.00668,0.40963,0.38661,0.39739,0.00669,0.40904,0.38598,0.39720,0.00668,0.40883,0.38582,0.39697,0.00669,0.40862,0.38557,0.39673,0.00670,0.40840,0.38531,-8.76314,0.13850,-8.50270,-9.03361,71.46315,1.60342,74.50950,68.54180,1.71851,0.21558,2.55512,1.29661,1.79036,0.21337,2.45057,1.43015,0.39057,0.06878,0.57736,0.23103,285.50282,82.30159,520.71143,76.24307,277.74197,80.88639,477.51489,68.14217,-0.31155,0.00631,-0.29599,-0.32263,0.07461,0.00400,0.08435,0.06626,-0.15286,0.00724,-0.13355,-0.16888,-0.62496,0.03299,-0.55048,-0.71634,-3.39942,0.07846,-3.20387,-3.56787,-3.42290,0.08689,-3.12593,-3.66884,-3.51144,0.07252,-3.32267,-3.71719,-3.50617,0.08022,-3.29534,-3.75228,-3.55210,0.08214,-3.27696,-3.74083,-3.59780,0.07316,-3.34102,-3.75700,-3.49831,0.05693,-3.36109,-3.62110,1.03035,0.05356,1.17033,0.91917,0.62927,0.51535,2.45734,-0.32571,-8.60085,0.89471,-6.99382,-12.31009,0.06924,0.02214,0.12150,0.01263,0.31911,0.01403,0.34913,0.28066,1.49034,0.10753,1.79318,1.24010,-0.99409,0.09980,-0.76500,-1.28559
16,474.28252148628235,32400,-7510.23264,-9080.90405,-5.32562,0.10625,9.78041,464.39580,-10020.71812,-5011.85854,-6009.18854,-7010.47814,-8018.02162,-9014.88805,-7.70805,0.01481,-7.66837,-7.74446,0.37573,0.00628,0.38666,0.36503,0.37556,0.00628,0.38649,0.36484,0.37492,0.00628,0.38586,0.36420,0.37480,0.00627,0.38571,0.36411,0.37452,0.00628,0.38545,0.36382,0.37426,0.00628,0.38519,0.36354,-9.21343,0.13928,-8.89147,-9.51499,76.96854,1.67099,80.50330,73.67404,1.78221,0.21796,2.68705,1.36997,1.98508,0.31701,3.33277,1.49353,0.40464,0.07590,0.63719,0.24610,305.47260,87.90063,573.07367,89.02524,344.71120,109.60733,756.82996,142.14676,-0.32584,0.00677,-0.31043,-0.33950,0.08023,0.00367,0.09188,0.07200,-0.15196,0.00878,-0.13389,-0.17526,-0.65426,0.03332,-0.57177,-0.75671,-3.29973,0.07599,-3.07749,-3.51755,-3.32808,0.07757,-3.15067,-3.53615,-3.41125,0.08354,-3.16473,-3.66388,-3.39433,0.08540,-3.14407,-3.61286,-3.44578,0.09040,-3.19966,-3.65540,-3.48749,0.07923,-3.21352,-3.68666,-3.39444,0.05917,-3.24963,-3.54281,1.11692,0.05576,1.28500,0.98033,0.98300,0.52560,2.80178,0.01955,-8.65250,0.97235,-6.85453,-12.29037,0.07307,0.02867,0.14970,0.00444,0.34726,0.01366,0.38687,0.31197,1.55842,0.08656,1.81554,1.37616,-1.10521,0.10611,-0.84450,-1.36909
17,462.3402042388916,33600,-7864.52801,-9086.14596,-8.10449,0.01400,9.63038,452.67163,-10005.38710,-4890.20264,-5914.08364,-6895.46909,-7909.13690,-8966.89482,-7.70579,0.01594,-7.66498,-7.74538,0.35464,0.00590,0.36492,0.34457,0.35444,0.00591,0.36473,0.34436,0.35379,0.00592,0.36410,0.34369,0.35374,0.00590,0.36401,0.34369,0.35342,0.00591,0.36371,0.34333,0.35313,0.00592,0.36343,0.34304,-9.66454,0.14887,-9.31770,-9.98994,82.45716,1.65395,85.50832,79.14017,1.91321,0.22434,2.58279,1.44491,2.00777,0.29652,3.17322,1.55341,0.45590,0.09504,0.72967,0.29080,349.19382,90.37594,564.31262,129.78081,347.63619,109.42139,692.69983,73.94247,-0.34127,0.00952,-0.31848,-0.35929,0.08600,0.00440,0.09695,0.07566,-0.14839,0.01399,-0.11802,-0.17750,-0.67711,0.03899,-0.58179,-0.77454,-3.19879,0.10167,-2.93238,-3.44994,-3.23295,0.11703,-2.88743,-3.51051,-3.32997,0.09595,-3.08127,-3.59827,-3.29621,0.11227,-3.02560,-3.58029,-3.36506,0.11006,-2.94472,-3.59341,-3.40587,0.10026,-3.10273,-3.64661,-3.30481,0.08670,-3.09578,-3.53238,1.17759,0.07978,1.39845,0.94716,1.22027,0.65592,3.67825,-0.36213,-8.80471,1.00140,-6.90898,-15.20659,0.06946,0.04295,0.16632,-0.02462,0.36619,0.01760,0.41781,0.31636,1.60189,0.12114,2.03679,1.36792,-1.17639,0.15136,-0.86975,-1.59005
18,458.3950836658478,34800,-7046.12142,-9183.63387,-6.46954,0.00339,9.33061,449.06103,-9987.03148,-5014.08884,-5913.46793,-6933.99942,-7991.69238,-9012.04186,-7.70495,0.01661,-7.66591,-7.74720,0.33481,0.00555,0.34448,0.32533,0.33458,0.00556,0.34426,0.32510,0.33390,0.00556,0.34359,0.32441,0.33394,0.00554,0.34359,0.32449,0.33354,0.00556,0.34323,0.32406,0.33328,0.00555,0.34294,0.32381,-10.07847,0.14088,-9.75243,-10.40394,88.15835,1.62509,91.29926,84.73067,2.00804,0.21996,2.64454,1.48855,2.06262,0.23269,2.71765,1.50782,0.47312,0.07727,0.68862,0.30036,385.81126,82.52548,584.36627,185.38026,380.95030,90.17619,621.76556,124.71317,-0.35315,0.00763,-0.33038,-0.37358,0.08968,0.00448,0.10079,0.07973,-0.14622,0.01171,-0.12043,-0.17904,-0.69417,0.03021,-0.61585,-0.80118,-3.09165,0.09884,-2.80931,-3.34020,-3.12365,0.11131,-2.88446,-3.41007,-3.22121,0.08932,-2.98313,-3.46836,-3.17855,0.10541,-2.91825,-3.44758,-3.26388,0.10506,-3.01615,-3.52227,-3.27543,0.10206,-3.04980,-3.52487,-3.19240,0.07768,-3.03052,-3.38806,1.26422,0.07310,1.45901,1.10712,1.80786,0.59004,3.86451,0.36658,-8.78380,0.95036,-7.11208,-13.38793,0.06497,0.03462,0.15756,-0.01079,0.39480,0.01632,0.42908,0.34823,1.68352,0.11741,1.99317,1.42267,-1.27441,0.15100,-0.89954,-1.72534
19,445.50878643989563,36000,-7872.87674,-9135.73566,-7.29811,0.02486,10.03397,435.44991,-10017.85911,-5012.30598,-5920.70798,-6897.29258,-7982.32885,-8973.50777,-7.69739,0.01581,-7.66269,-7.74142,0.31615,0.00522,0.32524,0.30725,0.31588,0.00524,0.32501,0.30695,0.31520,0.00524,0.32432,0.30627,0.31531,0.00521,0.32440,0.30642,0.31485,0.00523,0.32397,0.30594,0.31461,0.00523,0.32372,0.30570,-10.48433,0.12520,-10.19453,-10.77988,93.62648,1.63506,96.71790,90.48019,1.97312,0.25404,2.79786,1.58434,2.13701,0.27992,3.18709,1.60122,0.47876,0.08927,0.77352,0.30601,378.96882,113.76488,695.07001,140.80664,416.34520,112.07795,794.96460,150.18823,-0.37016,0.01027,-0.35159,-0.39243,0.09554,0.00370,0.10251,0.08539,-0.14503,0.01114,-0.12005,-0.18288,-0.72488,0.02729,-0.66713,-0.79403,-2.96164,0.09606,-2.71759,-3.23977,-3.02824,0.10679,-2.78219,-3.26320,-3.12218,0.09667,-2.88282,-3.37166,-3.06746,0.11366,-2.69144,-3.31676,-3.15235,0.11303,-2.79264,-3.41669,-3.18398,0.10727,-2.87759,-3.42560,-3.08598,0.07943,-2.88062,-3.26085,1.34462,0.06670,1.52962,1.18285,2.19203,0.60605,4.46293,0.64205,-8.79856,0.99611,-7.00570,-12.67246,0.06553,0.02954,0.16523,-0.00110,0.41730,0.01549,0.45243,0.37833,1.72358,0.09145,2.03447,1.45136,-1.38267,0.15645,-0.98246,-1.77521
20,463.24294805526733,37200,-7571.61149,-9086.43162,-5.16467,0.07720,9.97537,453.19030,-9996.62739,-5009.10786,-5947.27727,-6942.20645,-7990.27368,-9012.43372,-7.69224,0.01718,-7.64526,-7.73312,0.29861,0.00491,0.30716,0.29023,0.29828,0.00493,0.30686,0.28987,0.29760,0.00493,0.30618,0.28919,0.29779,0.00491,0.30633,0.28942,0.29729,0.00493,0.30586,0.28888,0.29705,0.00492,0.30561,0.28865,-10.87479,0.14080,-10.48847,-11.18916,99.08948,1.65893,102.55669,95.88017,2.18450,0.28987,3.48331,1.58970,2.14339,0.29314,3.08161,1.66193,0.52043,0.09429,0.85004,0.32528,465.38893,109.15619,824.06042,161.20180,432.69111,120.71110,777.98578,134.24457,-0.38893,0.01003,-0.36514,-0.41005,0.10011,0.00407,0.10889,0.08994,-0.15652,0.01321,-0.12033,-0.18880,-0.76381,0.02947,-0.68565,-0.84236,-2.85000,0.09945,-2.48767,-3.09201,-2.91717,0.11993,-2.54646,-3.27869,-3.01481,0.10999,-2.65926,-3.32575,-2.94910,0.11746,-2.66377,-3.24685,-3.05817,0.11421,-2.72210,-3.36512,-3.08035,0.11963,-2.65051,-3.34564,-2.97826,0.08686,-2.74457,-3.22748,1.41105,0.07533,1.59642,1.20816,2.61226,0.67730,5.00997,0.99552,-8.89809,0.86843,-7.07131,-12.16665,0.07060,0.03699,0.17610,-0.01175,0.43441,0.01536,0.46989,0.38943,1.78519,0.10058,1.99098,1.56558,-1.43947,0.16313,-1.07396,-1.92802
21,444.8155047893524,38400,-7599.88186,-9026.34201,-6.20882,0.02978,9.89683,434.88884,-10005.12233,-5019.36269,-6002.09601,-7007.98454,-7994.10417,-9009.77344,-7.68726,0.01684,-7.63057,-7.73773,0.28209,0.00463,0.29015,0.27418,0.28171,0.00465,0.28979,0.27378,0.28103,0.00465,0.28911,0.27310,0.28129,0.00462,0.28934,0.27340,0.28071,0.00464,0.28879,0.27279,0.28050,0.00463,0.28857,0.27260,-11.25732,0.13368,-10.95560,-11.57695,104.65500,1.70323,108.01447,101.15436,2.18176,0.29186,3.08744,1.65823,2.30921,0.28512,3.23159,1.75566,0.50827,0.09421,0.83842,0.34618,472.35686,121.88388,764.87872,90.88594,496.57379,111.72487,796.49963,212.43069,-0.40355,0.00730,-0.38505,-0.42196,0.10625,0.00296,0.11416,0.10077,-0.15341,0.01301,-0.12144,-0.19047,-0.80424,0.02507,-0.72178,-0.89221,-2.73718,0.09843,-2.42436,-3.01370,-2.81790,0.10922,-2.56321,-3.10688,-2.92114,0.09502,-2.62380,-3.16846,-2.83718,0.11905,-2.47999,-3.14112,-2.96220,0.10231,-2.68743,-3.19912,-2.97476,0.10504,-2.69052,-3.28826,-2.87506,0.07043,-2.65830,-3.02847,1.47488,0.05824,1.61174,1.35731,2.86769,0.59016,5.61652,1.68266,-9.08347,1.03788,-7.46191,-13.82301,0.07050,0.03146,0.14338,-0.00517,0.45452,0.01354,0.48540,0.42093,1.82410,0.08067,2.11455,1.66158,-1.55298,0.17314,-1.21801,-2.00714
22,468.8139669895172,39600,-7210.17323,-9012.91328,-10.31564,0.13741,9.83931,458.83719,-10010.62359,-5017.10413,-6005.37498,-7013.50067,-7992.55002,-9023.36218,-7.68268,0.01757,-7.62619,-7.74194,0.26652,0.00436,0.27411,0.25908,0.26607,0.00438,0.27370,0.25859,0.26539,0.00438,0.27302,0.25792,0.26574,0.00436,0.27333,0.25831,0.26508,0.00439,0.27271,0.25760,0.26490,0.00438,0.27252,0.25744,-11.63302,0.14170,-11.20013,-11.98778,110.18639,1.59506,113.60667,106.72202,2.24595,0.28635,3.09348,1.61545,2.16060,0.31098,3.28013,1.64997,0.55823,0.11524,0.94059,0.34151,511.34744,123.00865,821.08350,198.13620,465.13990,138.81459,841.07458,129.30505,-0.42213,0.01001,-0.39906,-0.44168,0.11092,0.00362,0.11923,0.10251,-0.16611,0.01144,-0.13009,-0.19161,-0.82737,0.02946,-0.75195,-0.91627,-2.61521,0.10560,-2.33389,-2.90353,-2.72094,0.11165,-2.44261,-2.99706,-2.82427,0.10836,-2.49256,-3.09834,-2.72977,0.12604,-2.40271,-3.03184,-2.88154,0.11284,-2.58513,-3.18023,-2.88596,0.12112,-2.51128,-3.17878,-2.77628,0.08201,-2.57182,-2.99499,1.53382,0.06674,1.71044,1.39260,3.28423,0.75741,5.36668,1.78418,-9.29363,1.23591,-7.26679,-14.12892,0.06700,0.03158,0.16259,-0.02085,0.46853,0.01401,0.50337,0.43085,1.86521,0.08930,2.11428,1.68253,-1.61052,0.16360,-1.30278,-2.09047
23,454.0841341018677,40800,-7613.38202,-9107.96475,-8.29257,0.04023,9.88657,444.15729,-10012.09324,-5012.29819,-6004.11596,-7017.44429,-8040.82885,-9024.99046,-7.67938,0.01672,-7.63771,-7.74121,0.25184,0.00411,0.25900,0.24482,0.25133,0.00413,0.25852,0.24428,0.25064,0.00414,0.25784,0.24358,0.25107,0.00411,0.25823,0.24406,0.25032,0.00414,0.25752,0.24325,0.25019,0.00413,0.25737,0.24314,-12.00694,0.15245,-11.65644,-12.40517,115.81795,1.69068,118.59803,112.17717,2.20810,0.33275,3.28625,1.63034,2.35527,0.30105,3.36713,1.73492,0.57988,0.12087,1.15698,0.37288,516.15137,147.66530,962.24915,213.60718,558.28398,120.15982,875.88647,213.86122,-0.43681,0.00764,-0.41671,-0.45676,0.11713,0.00381,0.12774,0.10716,-0.16328,0.01175,-0.12915,-0.19489,-0.87944,0.03065,-0.80721,-0.95759,-2.50765,0.11019,-2.21631,-2.77367,-2.61696,0.12011,-2.28541,-2.90748,-2.74875,0.10964,-2.45511,-3.03081,-2.62599,0.14159,-2.18460,-2.95662,-2.80399,0.12159,-2.37849,-3.15209,-2.80520,0.11518,-2.41626,-3.08329,-2.68476,0.08698,-2.45087,-2.87049,1.58197,0.08147,1.80436,1.42616,3.56332,0.75071,6.14285,2.18298,-9.22391,1.16798,-7.53953,-14.95394,0.07330,0.03425,0.16139,-0.04832,0.48085,0.01614,0.52168,0.44780,1.90010,0.08470,2.17116,1.71707,-1.64682,0.18922,-1.24479,-2.19014
24,470.92653489112854,42000,-7112.45560,-9026.45054,-8.25831,0.06048,10.08967,460.77633,-10000.28496,-5017.25046,-6004.34009,-7009.33298,-8000.24439,-9018.41586,-7.67505,0.01653,-7.62443,-7.71995,0.23800,0.00388,0.24475,0.23138,0.23743,0.00390,0.24421,0.23079,0.23671,0.00390,0.24351,0.23006,0.23722,0.00389,0.24399,0.23059,0.23639,0.00391,0.24318,0.22973,0.23628,0.00390,0.24307,0.22964,-12.35521,0.15109,-12.04458,-12.70002,121.26964,1.56081,124.57262,118.60653,2.24908,0.32448,3.24508,1.62895,2.30407,0.36927,3.64805,1.68520,0.58631,0.10890,0.96124,0.37552,547.85797,147.32424,869.15686,202.58989,562.09408,170.38485,1081.06726,192.82980,-0.45753,0.01205,-0.43402,-0.48153,0.12178,0.00416,0.12990,0.11168,-0.16926,0.01327,-0.14155,-0.20362,-0.91966,0.03013,-0.84561,-0.98958,-2.39455,0.12324,-2.05902,-2.70005,-2.51100,0.12149,-2.17098,-2.83215,-2.64328,0.11392,-2.31389,-2.93752,-2.53828,0.13257,-2.18249,-2.90273,-2.70301,0.12054,-2.38215,-3.07863,-2.70824,0.12664,-2.36956,-3.09921,-2.58306,0.09249,-2.33125,-2.83715,1.63237,0.08059,1.89907,1.44118,3.79306,0.71810,6.33590,1.82276,-9.21043,1.10236,-7.47121,-13.22082,0.06564,0.03925,0.17805,-0.03431,0.49324,0.01581,0.53061,0.44403,1.92839,0.09329,2.23461,1.70983,-1.68307,0.20675,-1.19107,-2.41069
25,461.9567093849182,43200,-7209.64455,-8984.29942,-8.73694,0.03012,9.66847,452.25806,-9999.05725,-5018.56012,-6001.72322,-7017.94075,-7985.09206,-9024.73272,-7.67112,0.01690,-7.62336,-7.71597,0.22495,0.00366,0.23131,0.21870,0.22433,0.00368,0.23072,0.21806,0.22360,0.00368,0.23000,0.21730,0.22414,0.00367,0.23052,0.21789,0.22325,0.00369,0.22966,0.21694,0.22316,0.00369,0.22957,0.21687,-12.70793,0.16942,-12.36586,-13.15961,126.74925,1.69359,130.04428,122.99149,2.37324,0.26193,3.10172,1.78979,2.45475,0.35101,3.84602,1.79661,0.61766,0.11708,1.02078,0.39005,622.37981,113.60836,869.48846,289.44284,633.26758,141.38689,1061.28040,258.58041,-0.47642,0.01201,-0.45376,-0.50958,0.12646,0.00391,0.13652,0.11655,-0.17623,0.01329,-0.14155,-0.21108,-0.96742,0.03755,-0.86718,-1.07515,-2.27808,0.11533,-1.95013,-2.60257,-2.40985,0.11692,-2.11973,-2.73574,-2.55934,0.12429,-2.28551,-2.95482,-2.43055,0.13105,-2.02806,-2.81334,-2.63742,0.11724,-2.38001,-2.96107,-2.63910,0.12004,-2.23262,-2.93610,-2.49239,0.08613,-2.24931,-2.71956,1.67557,0.07852,1.87507,1.48050,4.09665,0.77255,7.34377,2.43671,-9.24375,1.01323,-7.25381,-12.85262,0.06064,0.03826,0.15156,-0.05347,0.50497,0.01488,0.54267,0.45393,1.96506,0.09510,2.27450,1.72951,-1.73589,0.19726,-1.34080,-2.40563
